,Unnamed: 0,index,confidence,hand,time,X_WRIST,Y_WRIST,Z_WRIST,X_THUMB_CMC,Y_THUMB_CMC,Z_THUMB_CMC,X_THUMB_MCP,Y_THUMB_MCP,Z_THUMB_MCP,X_THUMB_IP,Y_THUMB_IP,Z_THUMB_IP,X_THUMB_TIP,Y_THUMB_TIP,Z_THUMB_TIP,X_INDEX_MCP,Y_INDEX_MCP,Z_INDEX_MCP,X_INDEX_PIP,Y_INDEX_PIP,Z_INDEX_PIP,X_INDEX_DIP,Y_INDEX_DIP,Z_INDEX_DIP,X_INDEX_TIP,Y_INDEX_TIP,Z_INDEX_TIP,X_MIDDLE_MCP,Y_MIDDLE_MCP,Z_MIDDLE_MCP,X_MIDDLE_PIP,Y_MIDDLE_PIP,Z_MIDDLE_PIP,X_MIDDLE_DIP,Y_MIDDLE_DIP,Z_MIDDLE_DIP,X_MIDDLE_TIP,Y_MIDDLE_TIP,Z_MIDDLE_TIP,X_RING_MCP,Y_RING_MCP,Z_RING_MCP,X_RING_TIP,Y_RING_TIP,Z_RING_TIP,X_RING_DIP,Y_RING_DIP,Z_RING_DIP,X_RING_TIP.1,Y_RING_TIP.1,Z_RING_TIP.1,X_PINKY_MCP,Y_PINKY_MCP,Z_PINKY_MCP,X_PINKY_PIP,Y_PINKY_PIP,Z_PINKY_PIP,X_PINKY_DIP,Y_PINKY_DIP,Z_PINKY_DIP,X_PINKY_TIP,Y_PINKY_TIP,Z_PINKY_TIP,hand_ID,origin,x_intercept,y_intercept,paired_hand,pairing_distance
130,130,49,  score: 0.9822887182235718,"label: ""Left""",1584,0.3581889867782593,0.6051737666130066,2.699924266380549e-07,0.3780604302883148,0.621579110622406,-0.0249282363802194,0.4009295403957367,0.6127215027809143,-0.0330752357840538,0.4216994047164917,0.5990785360336304,-0.0349701046943664,0.4412201046943664,0.5935983657836914,-0.0351899303495883,0.3922484815120697,0.552727222442627,-0.023849094286561,0.4194637835025787,0.5393644571304321,-0.0261544939130544,0.436087965965271,0.5399327278137207,-0.0272709019482135,0.4474959373474121,0.5420783162117004,-0.0281538795679807,0.3912611603736877,0.5406202673912048,-0.0105905439704656,0.4199731349945068,0.5324288010597229,-0.0123339612036943,0.4368020892143249,0.537939190864563,-0.0136291505768895,0.447902649641037,0.545573353767395,-0.0147373471409082,0.3919555246829986,0.5386618375778198,0.001515062409453,0.4186023771762848,0.532831609249115,-0.0010947830742225,0.433331161737442,0.5399346947669983,-0.0041635823436081,0.443891316652298,0.5480736494064331,-0.0063835992477834,0.3940064311027527,0.5427007079124451,0.0118727507069706,0.4150489568710327,0.5409218072891235,0.0078181819990277,0.4279684126377105,0.5467658638954163,0.0040835924446582,0.438084989786148,0.5534813404083252,0.0020628501661121,3.0,Bot,0.1181146394975233,-0.1942513173476899,,
131,131,49,  score: 0.9848360419273376,"label: ""Left""",1584,0.5898237228393555,0.8032693266868591,1.5631751182354497e-07,0.6089032888412476,0.783453643321991,-0.005514676682651,0.6160069704055786,0.7543101906776428,-0.0083879148587584,0.6156368851661682,0.7253930568695068,-0.0095177898183465,0.618017852306366,0.7044481635093689,-0.0103624304756522,0.5962647795677185,0.7389816641807556,-0.0124483089894056,0.5965232253074646,0.6991873383522034,-0.016135374084115,0.5968253016471863,0.6789025664329529,-0.0169259347021579,0.5969321131706238,0.6638752818107605,-0.0169724095612764,0.5826375484466553,0.7396982908248901,-0.0108116436749696,0.5820484161376953,0.6961503028869629,-0.014610600657761,0.581779420375824,0.6717473268508911,-0.0156591013073921,0.5815223455429077,0.6536614894866943,-0.0160252563655376,0.5728514194488525,0.7429497838020325,-0.0089425211772322,0.5710946917533875,0.7039228081703186,-0.0118263317272067,0.571261465549469,0.6807163953781128,-0.0136002646759152,0.5717083811759949,0.6631399989128113,-0.0147801246494054,0.5665906071662903,0.7478730082511902,-0.007171238772571,0.5634535551071167,0.7185361385345459,-0.0097888624295592,0.5627495050430298,0.7004613876342773,-0.0110277412459254,0.5628448128700256,0.6854997277259827,-0.0115516604855656,1.0,Right,-0.6174256879186454,0.1665951916281081,2.0,-0.8707320159793891
132,132,50,  score: 0.9731554388999939,"label: ""Left""",1617,0.4732673168182373,0.7386472821235657,9.011234425315706e-08,0.4630170464515686,0.7172337174415588,-0.0245481692254543,0.4626193046569824,0.6839398741722107,-0.031423844397068,0.4627034068107605,0.6484884023666382,-0.0323421135544776,0.4615263342857361,0.6186606884002686,-0.0309253484010696,0.4914516806602478,0.6645376086235046,-0.0179666727781295,0.4934362173080444,0.6148854494094849,-0.0204506684094667,0.4887024164199829,0.5883755087852478,-0.0224185399711132,0.4834543764591217,0.5690941214561462,-0.0233588088303804,0.4939691722393036,0.6618846654891968,-0.0040281503461301,0.4968335628509521,0.6130865216255188,-0.0056211687624454,0.490677535533905,0.5883562564849854,-0.007350958418101,0.4825887382030487,0.5734508037567139,-0.0082233231514692,0.4913846552371979,0.6613759994506836,0.0081915874034166,0.4913941621780395,0.6221606731414795,0.0076618301682174,0.4865851700305938,0.6014812588691711,0.0061625908128917,0.480909913778305,0.586914598941803,0.0053246337920427,0.4870636165142059,0.6611841320991516,0.0183941517025232,0.4859009385108948,0.6317521929740906,0.0177702140063047,0.4816140234470367,0.6141347885131836,0.0164036285132169,0.4767632484436035,0.6002985239028931,0.0158039052039384,2.0,Bot,0.4181239663099386,-1.981704666058179,1.0,-0.868750153214013
133,133,50,  score: 0.9846408367156982,"label: ""Left""",1617,0.3576918840408325,0.605276346206665,2.730821222485247e-07,0.3774887919425964,0.6217614412307739,-0.024924986064434,0.4006708860397339,0.6131477355957031,-0.0331381373107433,0.4215531051158905,0.5996435284614563,-0.0351434759795665,0.4411543607711792,0.5937430262565613,-0.0354880280792713,0.3918230533599853,0.5523831844329834,-0.0238158944994211,0.4193340837955475,0.5387773513793945,-0.0262645967304706,0.4361856877803802,0.5396203398704529,-0.0274935774505138,0.4478603303432464,0.5421113967895508,-0.0284412372857332,0.3909050524234772,0.5406270027160645,-0.0106549635529518,0.4198472797870636,0.5321159958839417,-0.0125318625941872,0.4368860721588135,0.537621021270752,-0.0138836558908224,0.4483165442943573,0.5453286170959473,-0.0150198396295309,0.3916164636611938,0.538933277130127,0.0013334462419152,0.4184001088142395,0.5329163074493408,-0.0014341315254569,0.4333120584487915,0.5397160649299622,-0.0044721504673361,0.444203644990921,0.5476716160774231,-0.0066516636870801,0.3937772512435913,0.5433263182640076,0.0115668978542089,0.4150076806545257,0.5412813425064087,0.0074196625500917,0.4280664920806885,0.5468977689743042,0.0037385732866823,0.4383803308010101,0.5534425973892212,0.0017703946214169,3.0,Bot,0.1163529947161759,-0.1903020243968338,,
134,134,50,  score: 0.984408974647522,"label: ""Left""",1617,0.5897786617279053,0.8031308650970459,1.5893965610302985e-07,0.6089093685150146,0.7835061550140381,-0.0056220511905848,0.6160086393356323,0.7543397545814514,-0.0085999434813857,0.615588903427124,0.7256149053573608,-0.009842469356954,0.6179010272026062,0.7047748565673828,-0.0108038438484072,0.5962192416191101,0.7388865947723389,-0.0128467297181487,0.5963385105133057,0.69871985912323,-0.0167753454297781,0.5966535210609436,0.6782095432281494,-0.0176449250429868,0.5968116521835327,0.6632184982299805,-0.0177016388624906,0.5825967192649841,0.7397469282150269,-0.0112606268376111,0.5819094777107239,0.6958258748054504,-0.0153228193521499,0.5816744565963745,0.6711905002593994,-0.0164763014763593,0.5815070271492004,0.6530647873878479,-0.0168658085167408,0.5728163123130798,0.7430305480957031,-0.0094401128590106,0.5710992813110352,0.7035351991653442,-0.0125662600621581,0.571258544921875,0.6800004243850708,-0.0144603848457336,0.5717448592185974,0.6621477007865906,-0.0156754590570926,0.5665665864944458,0.7479875683784485,-0.0077153826132416,0.5634481310844421,0.7185035943984985,-0.0105746835470199,0.5627509951591492,0.7002333402633667,-0.0119407717138528,0.5628573894500732,0.6851158738136292,-0.0125140352174639,1.0,Right,-0.6174347222443322,0.1668085353402578,2.0,-0.868750153214013
135,135,51,  score: 0.9689354300498962,"label: ""Left""",1650,0.4726609587669372,0.7397729158401489,9.65096518257269e-08,0.4626704454421997,0.7163822054862976,-0.0239160936325788,0.4622094929218292,0.6820294260978699,-0.0299723949283361,0.4622986018657684,0.6473520994186401,-0.0301259327679872,0.4606335163116455,0.6190598011016846,-0.0279553439468145,0.491184651851654,0.6637656092643738,-0.0162362121045589,0.4932194054126739,0.6142430901527405,-0.0184062309563159,0.4886419177055359,0.5878937244415283,-0.020368717610836,0.4836161136627197,0.5680214762687683,-0.0213221404701471,0.4921746253967285,0.6623517870903015,-0.0022617671638727,0.49483123421669,0.6147335171699524,-0.0036775388289242,0.4889476001262665,0.5891477465629578,-0.0057635642588138,0.4814720153808594,0.5723958015441895,-0.0068629621528089,0.4887937009334564,0.6629156470298767,0.0099558681249618,0.4863969683647156,0.6255683898925781,0.0092923594638705,0.4801092743873596,0.6063252687454224,0.0071325972676277,0.4740420281887054,0.5926485061645508,0.0059944256208837,0.4841757714748382,0.6638858318328857,0.0201958362013101,0.4802561998367309,0.6373541355133057,0.0190549381077289,0.4739853739738464,0.6224305033683777,0.0171749461442232,0.468027114868164,0.6109532713890076,0.0164175741374492,2.0,Bot,0.4211986714176332,-2.129856789517468,1.0,-0.8693778735627978
136,136,51,  score: 0.985973060131073,"label: ""Left""",1650,0.3590255081653595,0.6051706671714783,2.71132989837497e-07,0.378321498632431,0.6217832565307617,-0.0233365222811698,0.4009496867656708,0.6141370534896851,-0.0317464917898178,0.4218857884407043,0.6009697914123535,-0.0344222784042358,0.4411661028861999,0.5952648520469666,-0.0354972966015338,0.3924830555915832,0.5538260340690613,-0.024596570059657,0.4209369122982025,0.540457546710968,-0.0286230463534593,0.438570886850357,0.5427476167678833,-0.030481481924653,0.4509056508541107,0.5464168190956116,-0.031646478921175,0.3919342458248138,0.5409042239189148,-0.0129416324198246,0.4230633378028869,0.5307169556617737,-0.0168743524700403,0.4413013458251953,0.5381127595901489,-0.0187629256397485,0.4528766870498657,0.5477870106697083,-0.0198889430612325,0.3930467963218689,0.5385066270828247,-0.0022778913844376,0.421383798122406,0.5298943519592285,-0.0068300999701023,0.4372588694095611,0.5382096767425537,-0.0100983083248138,0.4480369389057159,0.5477371215820312,-0.012061895802617,0.3953396081924438,0.5426869988441467,0.0068600145168602,0.4175424575805664,0.5379757285118103,0.0015161638148128,0.431029736995697,0.5440663695335388,-0.0021429762709885,0.4412465989589691,0.551491916179657,-0.0038703375030308,3.0,Bot,0.1170128217919432,-0.1908994732995554,,
137,137,51,  score: 0.9851226806640625,"label: ""Left""",1650,0.5890458226203918,0.8021056652069092,1.6505812538980538e-07,0.6084796786308289,0.7832999229431152,-0.0066293473355472,0.6159815788269043,0.7544103264808655,-0.0099533507600426,0.6156985759735107,0.7251520752906799,-0.0112176034599542,0.6185287833213806,0.7038019299507141,-0.012132242321968,0.5957029461860657,0.7384212017059326,-0.0138478176668286,0.5958740711212158,0.6985047459602356,-0.0176630653440952,0.5962789058685303,0.6779961585998535,-0.0184415634721517,0.5965606570243835,0.6628798246383667,-0.0184343159198761,0.5820419192314148,0.7391579747200012,-0.0115557182580232,0.5812745690345764,0.6952700018882751,-0.0156325120478868,0.5810444355010986,0.670422375202179,-0.0166837815195322,0.5809260010719299,0.6522325873374939,-0.0169610530138015,0.5723215937614441,0.7422882318496704,-0.0090403379872441,0.5706957578659058,0.7031465768814087,-0.0121718812733888,0.5709930062294006,0.6798302531242371,-0.0139306280761957,0.571603000164032,0.6621261835098267,-0.0149876195937395,0.5661067962646484,0.7470317482948303,-0.0066854385659098,0.5631954073905945,0.7179005742073059,-0.0093753561377525,0.5625905394554138,0.7000700235366821,-0.0105715813115239,0.5627508163452148,0.6853682398796082,-0.0110157225281,1.0,Right,-0.6161773506068781,0.1679981484617133,2.0,-0.8693778735627978
138,138,52,  score: 0.956918478012085,"label: ""Left""",1683,0.4717586934566498,0.7387709617614746,9.730732841717329e-08,0.4629731774330139,0.7173353433609009,-0.0251533444970846,0.462145060300827,0.683417022228241,-0.0313063226640224,0.4600988924503326,0.6508721113204956,-0.0314785316586494,0.456827163696289,0.6235197186470032,-0.0294221993535757,0.4925443530082702,0.6624556183815002,-0.0172586590051651,0.4937891662120819,0.613552987575531,-0.0205470509827137,0.4894150793552398,0.5869210958480835,-0.0234450809657573,0.484015941619873,0.5676023960113525,-0.0247402936220169,0.490439623594284,0.6605517864227295,-0.003209795570001,0.4915932714939117,0.6157739758491516,-0.0050514820031821,0.4852049648761749,0.5900400876998901,-0.0079462639987468,0.4775254428386688,0.5732483267784119,-0.0094807855784893,0.4854749143123626,0.661116898059845,0.0088219754397869,0.4815780818462372,0.6256198883056641,0.0068186968564987,0.4740553498268127,0.6089360117912292,0.0034233662299811,0.4679288566112518,0.5964749455451965,0.0018662569345906,0.4805539548397064,0.6622869372367859,0.0188501849770545,0.4754069149494171,0.6358630061149597,0.0162132978439331,0.4684042930603027,0.622318685054779,0.0135644357651472,0.4623132944107055,0.6119837760925293,0.0126295518130064,2.0,Bot,0.4211865240037174,-2.1756264715303626,1.0,-0.8696399076578916
139,139,52,  score: 0.9858110547065735,"label: ""Left""",1683,0.3585564494132995,0.6044944524765015,2.286088403025133e-07,0.3782406449317932,0.623145580291748,-0.0228868070989847,0.4009431600570678,0.6160547733306885,-0.0309545919299125,0.4220511317253113,0.6038342714309692,-0.0331752970814704,0.4410517513751983,0.5988630056381226,-0.0336594507098197,0.3929599523544311,0.5562285780906677,-0.0259882919490337,0.421866774559021,0.5401944518089294,-0.0293173212558031,0.4390939772129059,0.5448907613754272,-0.0300776772201061,0.4503904283046722,0.5510045289993286,-0.0304534938186407,0.3916447460651397,0.5425242185592651,-0.0140899280086159,0.4236852526664734,0.5300530791282654,-0.0176780372858047,0.4409182667732239,0.5394373536109924,-0.0188268367201089,0.4503788948059082,0.5506263375282288,-0.019408356398344,0.3925304710865021,0.5388516187667847,-0.0029236203990876,0.4212895929813385,0.5273784399032593,-0.006931013893336,0.4369104504585266,0.5365309715270996,-0.009882834739983,0.4466569125652313,0.5472084283828735,-0.011694312095642,0.3947422206401825,0.5415825843811035,0.0068109035491943,0.4170312583446502,0.5343735814094543,0.0016549144638702,0.4304595589637756,0.5406451225280762,-0.0020442483946681,0.4401232600212097,0.5488544702529907,-0.0038555243518203,3.0,Bot,0.107440993153518,-0.1692190096801157,,
140,140,52,  score: 0.986936092376709,"label: ""Left""",1683,0.5891230702400208,0.8021111488342285,1.6488384346757814e-07,0.608421266078949,0.782939076423645,-0.0065362015739083,0.6159278750419617,0.7541455626487732,-0.0098156807944178,0.6156200766563416,0.725083589553833,-0.0110940122976899,0.6181427240371704,0.703864336013794,-0.0120291505008935,0.595674991607666,0.7383719682693481,-0.0135430451482534,0.5958561301231384,0.6984285116195679,-0.0173500869423151,0.5963308215141296,0.6779333353042603,-0.0181722864508628,0.5966872572898865,0.6628052592277527,-0.0181843526661396,0.5820406079292297,0.7389957904815674,-0.0113480202853679,0.581203818321228,0.6951000690460205,-0.0152804916724562,0.5810210704803467,0.6703456044197083,-0.0163297317922115,0.5809364318847656,0.6522740125656128,-0.0166150461882352,0.5723601579666138,0.742184042930603,-0.008945575915277,0.5705731511116028,0.7031558752059937,-0.0119343232363462,0.5709299445152283,0.6799596548080444,-0.013717052526772,0.5716210007667542,0.6624638438224792,-0.0148266395553946,0.5661743879318237,0.7471209764480591,-0.0067099574953317,0.5631289482116699,0.7181819081306458,-0.0092680370435118,0.5626233816146851,0.7005659341812134,-0.0104051083326339,0.5629110336303711,0.6861937642097473,-0.0108279371634125,1.0,Right,-0.6164519160958837,0.1679985324417094,2.0,-0.8696399076578916
141,141,53,  score: 0.9328895807266235,"label: ""Left""",1716,0.4717268049716949,0.7369693517684937,1.0572972541922357e-07,0.4620832502841949,0.7150981426239014,-0.0238872151821851,0.4603667855262756,0.6825241446495056,-0.0302508976310491,0.4573662877082824,0.6522787809371948,-0.0310258064419031,0.453551173210144,0.6272578835487366,-0.0298006795346736,0.4923584461212158,0.6603794693946838,-0.018053350970149,0.4943257868289947,0.6150641441345215,-0.0219680424779653,0.4922196567058563,0.5877894759178162,-0.0254438389092683,0.48887699842453,0.5659306049346924,-0.0274826735258102,0.4907459616661072,0.6580947637557983,-0.0052227792330086,0.4914796054363251,0.6168068647384644,-0.00797089189291,0.4865700304508209,0.5901685953140259,-0.0112947952002286,0.4808588325977325,0.5700311660766602,-0.0134621607139706,0.4865026772022247,0.6584081053733826,0.0057841967791318,0.4830581843852997,0.6242208480834961,0.0032797048334032,0.4773431122303009,0.606314480304718,-0.0002490215119905,0.4727430939674377,0.592051088809967,-0.0021887146867811,0.4821439981460571,0.6595162749290466,0.0148050561547279,0.4785538613796234,0.6343128681182861,0.0118501409888267,0.4734103679656982,0.6194286346435547,0.0088595412671566,0.4690279960632324,0.6072542071342468,0.0074447733350098,2.0,Bot,0.4187104577088671,-2.0773532843839275,1.0,-0.8673843129648213
142,142,53,  score: 0.9753096103668213,"label: ""Left""",1716,0.357260912656784,0.6062336564064026,2.062350290543691e-07,0.3775264620780945,0.6251128911972046,-0.0177896469831466,0.4020000994205475,0.6200898289680481,-0.0240546539425849,0.4220309853553772,0.6112543344497681,-0.0256387796252965,0.4386048316955566,0.6092396974563599,-0.0258248969912529,0.3943390846252441,0.5594859719276428,-0.0212185997515916,0.4237974882125854,0.5483803749084473,-0.0238964445888996,0.4407995641231537,0.5531449913978577,-0.0246800445020198,0.4519684016704559,0.5591363310813904,-0.0251190289855003,0.392140656709671,0.5440346002578735,-0.0119869280606508,0.4244947135448456,0.5379586815834045,-0.0140453884378075,0.4418244659900665,0.5462809801101685,-0.0147345028817653,0.452121764421463,0.5564010739326477,-0.015380092896521,0.3925172984600067,0.5391885638237,-0.0031273416243493,0.4217824935913086,0.5323539972305298,-0.005370638333261,0.4374761879444122,0.5404969453811646,-0.0072860200889408,0.4480144381523132,0.5500014424324036,-0.008763974532485,0.3943113088607788,0.5409415364265442,0.0045613828115165,0.4173101186752319,0.5354073643684387,0.0012174368603155,0.4307679533958435,0.5411970615386963,-0.0009622424840927,0.44064462184906,0.5490049123764038,-0.0018887155456468,3.0,Bot,0.0967344382833182,-0.1462068918485399,,
143,143,53,  score: 0.9875286817550659,"label: ""Left""",1716,0.5891159772872925,0.802214503288269,1.665961093522128e-07,0.6083369851112366,0.7830780744552612,-0.0066564762964844,0.6158830523490906,0.7542896270751953,-0.0100553948432207,0.6156127452850342,0.725119948387146,-0.0114174215123057,0.6182527542114258,0.7038756012916565,-0.0124363210052251,0.5956409573554993,0.7386651039123535,-0.0139026092365384,0.5958182215690613,0.6986739635467529,-0.0178940817713737,0.5962724685668945,0.6780590415000916,-0.0188326686620712,0.5965952277183533,0.6627471446990967,-0.0189122632145881,0.5820022225379944,0.7391383647918701,-0.0117100598290562,0.5812413096427917,0.6949490308761597,-0.0158330406993627,0.5810695886611938,0.6698976755142212,-0.0169933177530765,0.5809507369995117,0.6514995098114014,-0.0173497349023818,0.5723134279251099,0.7421411275863647,-0.0092971958220005,0.5706688165664673,0.7030526995658875,-0.0124146183952689,0.5710278153419495,0.6797302961349487,-0.0142408926039934,0.5716743469238281,0.6621532440185547,-0.0153641505166888,0.5661128759384155,0.7469425797462463,-0.0070590954273939,0.5632240772247314,0.7178478837013245,-0.0096431644633412,0.5627440214157104,0.7001726031303406,-0.010754382237792,0.5630064606666565,0.6858127117156982,-0.0111594777554273,1.0,Right,-0.6165448370435869,0.1678709817876326,2.0,-0.8673843129648213
144,144,54,  score: 0.9531034231185913,"label: ""Left""",1749,0.4710770845413208,0.7346954345703125,1.0795947247288497e-07,0.4610907137393951,0.7129383087158203,-0.0233194101601839,0.4589006602764129,0.6805236339569092,-0.0310184024274349,0.4546382427215576,0.6505956649780273,-0.0335952714085578,0.4501833021640777,0.6263787150382996,-0.0344934910535812,0.492005705833435,0.660030722618103,-0.0210395921021699,0.4955368041992187,0.6153233051300049,-0.0267795287072658,0.4938997030258178,0.58772212266922,-0.0313763506710529,0.4904221892356872,0.5653966069221497,-0.0340463109314441,0.4924966692924499,0.6570142507553101,-0.0090539595112204,0.494079977273941,0.6153055429458618,-0.0140661718323826,0.4893474280834198,0.5875349640846252,-0.0181311219930648,0.4836567342281341,0.5663944482803345,-0.0205656029284,0.4896757304668426,0.6567822098731995,0.0014675693819299,0.4893370568752289,0.6208116412162781,-0.0025482189375907,0.4858410954475403,0.5973256230354309,-0.006264645140618,0.4825852215290069,0.5785083770751953,-0.0081815058365464,0.4856399893760681,0.6569680571556091,0.0102051924914121,0.4854001700878143,0.6298910975456238,0.0072171627543866,0.4823898673057556,0.6110575199127197,0.0048084831796586,0.4797890186309814,0.5955888628959656,0.0037041557952761,2.0,Bot,0.4092886809920233,-1.7573872993699229,1.0,-0.8577571702305826
145,145,54,  score: 0.9871727824211121,"label: ""Left""",1749,0.3570771813392639,0.6060402393341064,2.2319461834285906e-07,0.3771992027759552,0.6266928315162659,-0.0175217110663652,0.4018640220165252,0.6257547736167908,-0.0248377732932567,0.4228123426437378,0.6203204393386841,-0.0275493580847978,0.4385267794132232,0.6237838268280029,-0.0291255209594964,0.3943911790847778,0.5659353137016296,-0.0249339807778596,0.4240701794624328,0.5588029026985168,-0.0299235712736845,0.4416806697845459,0.5626174807548523,-0.0318529717624187,0.4535321891307831,0.5674365758895874,-0.03296385332942,0.393973171710968,0.5480901598930359,-0.0166113469749689,0.4280679821968078,0.5462200045585632,-0.0213433932512998,0.4458871483802795,0.5553774237632751,-0.0228750649839639,0.4559489488601684,0.5653018355369568,-0.0236875191330909,0.3958558142185211,0.5416350960731506,-0.0084258494898676,0.426524668931961,0.5390809774398804,-0.0128225637599825,0.4427214860916137,0.5480712652206421,-0.0153238149359822,0.4530385732650757,0.5581451654434204,-0.0168360359966754,0.3981454074382782,0.5428529381752014,-0.0012944831978529,0.4218496978282928,0.5420045256614685,-0.0066904779523611,0.436000794172287,0.5495259165763855,-0.0098455846309661,0.4463048577308655,0.5586028695106506,-0.011117173358798,3.0,Bot,0.0581249454791764,-0.0765971511931136,,
146,146,54,  score: 0.9874939918518066,"label: ""Left""",1749,0.589057981967926,0.8023216128349304,1.653664583045611e-07,0.6083009839057922,0.783189058303833,-0.0066355322487652,0.6158469915390015,0.7543617486953735,-0.0099858595058321,0.6155964732170105,0.7250917553901672,-0.0113106919452548,0.6182023882865906,0.7037267684936523,-0.0122908614575862,0.5956425666809082,0.7385685443878174,-0.0136706586927175,0.595803439617157,0.6985838413238525,-0.0175798833370208,0.5962477922439575,0.6780474185943604,-0.0185127593576908,0.5965527296066284,0.6627814173698425,-0.0186028517782688,0.5819945335388184,0.7390604615211487,-0.0114644235000014,0.5812111496925354,0.6949201822280884,-0.0154631724581122,0.5810496807098389,0.6699814796447754,-0.0166123993694782,0.5809532999992371,0.651688814163208,-0.0169870126992464,0.5723162293434143,0.7421066164970398,-0.0090532759204506,0.5706309080123901,0.7030581831932068,-0.0120923062786459,0.5710070133209229,0.6797846555709839,-0.013932422734797,0.571682333946228,0.6622525453567505,-0.0150919221341609,0.5661430358886719,0.7469137907028198,-0.0068190093152225,0.5632222890853882,0.71788090467453,-0.0093666296452283,0.5627490878105164,0.7003112435340881,-0.0104816742241382,0.5630397200584412,0.6860222816467285,-0.0109066916629672,1.0,Right,-0.616148745397234,0.1676802561586748,2.0,-0.8577571702305826
147,147,55,  score: 0.9729780554771423,"label: ""Left""",1782,0.4707738757133484,0.7322895526885986,1.1451520975924725e-07,0.4605165719985962,0.7115079164505005,-0.0275459922850132,0.458610475063324,0.6812806725502014,-0.037816010415554,0.4548035264015198,0.6513881087303162,-0.0419164933264255,0.4512515366077423,0.624968945980072,-0.0443802811205387,0.4917456209659576,0.6597920656204224,-0.0258055329322814,0.4953396618366241,0.6150062680244446,-0.0310742482542991,0.492157906293869,0.587118923664093,-0.0358459241688251,0.487121045589447,0.5652223825454712,-0.038716472685337,0.4932360351085663,0.6586255431175232,-0.010544940829277,0.4955160021781921,0.6163970232009888,-0.0140014607459306,0.4897091388702392,0.5888751149177551,-0.0179898701608181,0.481689304113388,0.5693935751914978,-0.021041702479124,0.4905399680137634,0.6596454381942749,0.0032692153472453,0.4914300739765167,0.6240527033805847,0.0010772213572636,0.48792564868927,0.6007485389709473,-0.0032478477805852,0.4829689860343933,0.5828372240066528,-0.0063846362754702,0.4863849282264709,0.6598187685012817,0.0151035096496343,0.4864076375961303,0.6335368752479553,0.0138268638402223,0.4832429587841034,0.6151670217514038,0.0111851906403899,0.4797089397907257,0.6000881791114807,0.0091775963082909,2.0,Bot,0.4032170436634837,-1.5978460186388863,1.0,-0.8521956289658797
148,148,55,  score: 0.9886619448661804,"label: ""Left""",1782,0.3583961427211761,0.6057307720184326,2.7119696710542485e-07,0.3774239122867584,0.6279596090316772,-0.0192355457693338,0.4001124501228332,0.6301189661026001,-0.0283239353448152,0.4221391081809997,0.6266847848892212,-0.0326887555420398,0.4397553205490112,0.6292121410369873,-0.0357490926980972,0.3941459953784942,0.5719737410545349,-0.0288306698203086,0.4257800579071045,0.564589262008667,-0.0356155112385749,0.4443531930446625,0.5702837109565735,-0.0377303846180439,0.4569202363491058,0.576340913772583,-0.0386616848409175,0.3938497602939605,0.5537059903144836,-0.0204243641346693,0.4307243824005127,0.5486472845077515,-0.0280131250619888,0.4510187208652496,0.559161365032196,-0.0300856754183769,0.4631161987781524,0.5705414414405823,-0.0309379436075687,0.3962216675281524,0.5466032028198242,-0.0122687332332134,0.4286859035491943,0.5415658354759216,-0.0187977887690067,0.4470800757408142,0.5521977543830872,-0.0218690652400255,0.4590983986854553,0.5636036992073059,-0.0234624613076448,0.399321049451828,0.5470870137214661,-0.0052319322712719,0.4244480431079864,0.5439258813858032,-0.0109747853130102,0.4395259618759155,0.5520026683807373,-0.0139607675373554,0.4505268931388855,0.5620525479316711,-0.0152437891811132,3.0,Bot,0.0312290434854629,-0.0376341352610929,,
149,149,55,  score: 0.9878407716751099,"label: ""Left""",1782,0.5891125202178955,0.8025697469711304,1.6548663950288758e-07,0.6083031892776489,0.7833804488182068,-0.0066521787084639,0.6158452033996582,0.7544739246368408,-0.0100279869511723,0.6156302094459534,0.7250600457191467,-0.0113762002438306,0.6182266473770142,0.7035684585571289,-0.0123662445694208,0.5956875681877136,0.7385766506195068,-0.0136513756588101,0.5959028005599976,0.6985397934913635,-0.0175444781780242,0.5963892936706543,0.6780871152877808,-0.0184639152139425,0.5967463850975037,0.6629020571708679,-0.0185371413826942,0.5819640159606934,0.7390287518501282,-0.0114417150616645,0.5811731815338135,0.6948419213294983,-0.0153578296303749,0.5810254216194153,0.6699504256248474,-0.0164257157593965,0.5809464454650879,0.651777446269989,-0.0167465377599,0.5722333788871765,0.7421430945396423,-0.0090385656803846,0.5705094933509827,0.7030383944511414,-0.0119938505813479,0.5709336996078491,0.679832398891449,-0.0137634165585041,0.5716489553451538,0.6624249815940857,-0.0148883191868662,0.5660673379898071,0.7470570802688599,-0.0068182526156306,0.563061535358429,0.7180516719818115,-0.0093174763023853,0.5625664591789246,0.7005212306976318,-0.0103920381516218,0.562825083732605,0.6862786412239075,-0.0107874888926744,1.0,Right,-0.6163221098722732,0.1673435245698772,2.0,-0.8521956289658797
