index,confidence,hand,time,X_WRIST,Y_WRIST,Z_WRIST,X_THUMB_CMC,Y_THUMB_CMC,Z_THUMB_CMC,X_THUMB_MCP,Y_THUMB_MCP,Z_THUMB_MCP,X_THUMB_IP,Y_THUMB_IP,Z_THUMB_IP,X_THUMB_TIP,Y_THUMB_TIP,Z_THUMB_TIP,X_INDEX_MCP,Y_INDEX_MCP,Z_INDEX_MCP,X_INDEX_PIP,Y_INDEX_PIP,Z_INDEX_PIP,X_INDEX_DIP,Y_INDEX_DIP,Z_INDEX_DIP,X_INDEX_TIP,Y_INDEX_TIP,Z_INDEX_TIP,X_MIDDLE_MCP,Y_MIDDLE_MCP,Z_MIDDLE_MCP,X_MIDDLE_PIP,Y_MIDDLE_PIP,Z_MIDDLE_PIP,X_MIDDLE_DIP,Y_MIDDLE_DIP,Z_MIDDLE_DIP,X_MIDDLE_TIP,Y_MIDDLE_TIP,Z_MIDDLE_TIP,X_RING_MCP,Y_RING_MCP,Z_RING_MCP,X_RING_TIP,Y_RING_TIP,Z_RING_TIP,X_RING_DIP,Y_RING_DIP,Z_RING_DIP,X_RING_TIP,Y_RING_TIP,Z_RING_TIP,X_PINKY_MCP,Y_PINKY_MCP,Z_PINKY_MCP,X_PINKY_PIP,Y_PINKY_PIP,Z_PINKY_PIP,X_PINKY_DIP,Y_PINKY_DIP,Z_PINKY_DIP,X_PINKY_TIP,Y_PINKY_TIP,Z_PINKY_TIP
1,  score: 0.9747177958488464,"  label: ""Right""",0,0.3623303174972534,0.5773800611495972,2.7660564683174016e-07,0.3793162703514099,0.5907000303268433,-0.019495591521263123,0.3990379869937897,0.5824111104011536,-0.027291251346468925,0.4196161925792694,0.5719560980796814,-0.03082440234720707,0.4378274381160736,0.5667827129364014,-0.03301459178328514,0.3931838572025299,0.525805652141571,-0.02126304805278778,0.4233556091785431,0.526012659072876,-0.029855087399482727,0.44173580408096313,0.5332280993461609,-0.03552382066845894,0.45542338490486145,0.5385525226593018,-0.03872588649392128,0.3948201835155487,0.5156288146972656,-0.013051432557404041,0.4275780916213989,0.5143887400627136,-0.02058766782283783,0.4475518465042114,0.5213242769241333,-0.024684948846697807,0.46270552277565,0.5272568464279175,-0.027137624099850655,0.3978089690208435,0.5152139067649841,-0.0061115603893995285,0.4273100793361664,0.5129864811897278,-0.012768974527716637,0.4462555944919586,0.5185291767120361,-0.016497276723384857,0.46062734723091125,0.5249012112617493,-0.01840745098888874,0.40120816230773926,0.5199695229530334,-0.000561604683753103,0.4237652122974396,0.5172622799873352,-0.006143181584775448,0.4396597743034363,0.5205538272857666,-0.009331630542874336,0.45266422629356384,0.5258679389953613,-0.010829669423401356
1,  score: 0.9968168139457703,"  label: ""Right""",0,0.5897951722145081,0.7970209121704102,1.6723043927413528e-07,0.6081193685531616,0.779976487159729,-0.0043626269325613976,0.6131645441055298,0.7524710297584534,-0.007068876177072525,0.6136093139648438,0.7258778810501099,-0.008434568531811237,0.6175104379653931,0.7069205641746521,-0.009831858798861504,0.597764253616333,0.736210286617279,-0.013489936478435993,0.596960186958313,0.69676673412323,-0.018107345327734947,0.5964078307151794,0.6744747161865234,-0.01934969425201416,0.5957353115081787,0.6576721668243408,-0.01965591311454773,0.5844948291778564,0.7369044423103333,-0.012750133872032166,0.5834341049194336,0.6943077445030212,-0.017803488299250603,0.583494246006012,0.6678192615509033,-0.019232798367738724,0.5836924910545349,0.647921085357666,-0.019606182351708412,0.5744725465774536,0.7405445575714111,-0.011589967645704746,0.572195827960968,0.7024492025375366,-0.015325072221457958,0.5725369453430176,0.6783009767532349,-0.01746915839612484,0.5733691453933716,0.6605842709541321,-0.01856938749551773,0.5676414966583252,0.74635249376297,-0.010393328033387661,0.5636134743690491,0.7185539603233337,-0.01378054078668356,0.5623601078987122,0.700599193572998,-0.015491414815187454,0.562120795249939,0.6865014433860779,-0.016086658462882042
2,  score: 0.927975058555603,"  label: ""Right""",33,0.3639768362045288,0.5770147442817688,2.7059300578002876e-07,0.38087984919548035,0.5890336632728577,-0.0197434239089489,0.4011158049106598,0.5835142135620117,-0.027685824781656265,0.4208086431026459,0.5714893937110901,-0.031023237854242325,0.439123272895813,0.5657393932342529,-0.03305641561746597,0.3939020037651062,0.5212595462799072,-0.02028798684477806,0.424784779548645,0.5252588391304016,-0.026531806215643883,0.4433189332485199,0.5327598452568054,-0.0312570296227932,0.4566359519958496,0.5394774079322815,-0.034554190933704376,0.39576658606529236,0.509699821472168,-0.011928090825676918,0.4293975234031677,0.5113927125930786,-0.01781490072607994,0.44872045516967773,0.5194666385650635,-0.021715685725212097,0.4629150629043579,0.5271821022033691,-0.02445318177342415,0.3987158238887787,0.5087482333183289,-0.004675575532019138,0.42955291271209717,0.5088147521018982,-0.011380615644156933,0.4473637640476227,0.5162680149078369,-0.015904022380709648,0.4608234763145447,0.5244060754776001,-0.018562287092208862,0.40189021825790405,0.5142275094985962,0.0013176524080336094,0.42578360438346863,0.5140504240989685,-0.005702865310013294,0.44082412123680115,0.5196442604064941,-0.009893844835460186,0.45348256826400757,0.5259628295898438,-0.011871525086462498
2,  score: 0.9930723905563354,"  label: ""Right""",33,0.5904701352119446,0.7990912199020386,1.5858044832839369e-07,0.6085778474807739,0.7796341180801392,-0.002823117421939969,0.6133891940116882,0.7510152459144592,-0.004700550343841314,0.6135011315345764,0.7241995334625244,-0.005420988891273737,0.6170090436935425,0.7054297924041748,-0.006137521006166935,0.5976582169532776,0.735467791557312,-0.011926993727684021,0.5968307256698608,0.6955414414405823,-0.016021566465497017,0.596182107925415,0.6736621260643005,-0.01677817478775978,0.5953432321548462,0.6575103402137756,-0.016763504594564438,0.584479033946991,0.7364659905433655,-0.01178364921361208,0.5838346481323242,0.6930055618286133,-0.016723383218050003,0.5834288597106934,0.6673775911331177,-0.018149247393012047,0.583042562007904,0.6484977006912231,-0.018600942566990852,0.5745265483856201,0.7407035827636719,-0.011067940853536129,0.5728222131729126,0.7023354172706604,-0.014631238766014576,0.5730465054512024,0.6784831285476685,-0.016604257747530937,0.5737488269805908,0.6611654162406921,-0.01771564781665802,0.5676295161247253,0.7471100687980652,-0.010179110802710056,0.5636551380157471,0.7185778021812439,-0.013116441667079926,0.5625025033950806,0.7001431584358215,-0.014482390135526657,0.5622246265411377,0.6854107975959778,-0.014994580298662186
3,  score: 0.9250645041465759,"  label: ""Right""",66,0.36403292417526245,0.5779410004615784,2.389433007010666e-07,0.380351722240448,0.589998185634613,-0.01917826570570469,0.40024107694625854,0.5844402313232422,-0.02647794410586357,0.42015981674194336,0.5727469325065613,-0.029148327186703682,0.4389907121658325,0.5688323378562927,-0.03060639463365078,0.39391863346099854,0.5214561223983765,-0.01924949511885643,0.42502719163894653,0.5236413478851318,-0.024185005575418472,0.44338300824165344,0.5308893918991089,-0.028224699199199677,0.4565933346748352,0.5377856492996216,-0.031345680356025696,0.39671939611434937,0.5101836919784546,-0.010806743055582047,0.42972031235694885,0.5113318562507629,-0.01530168205499649,0.44854244589805603,0.518911600112915,-0.018849695101380348,0.46231502294540405,0.5262599587440491,-0.021687442436814308,0.399736225605011,0.5097944736480713,-0.003390897298231721,0.4300069212913513,0.5097382068634033,-0.00913431216031313,0.4475376605987549,0.5161772966384888,-0.01367428619414568,0.4607435166835785,0.523392379283905,-0.016655558720231056,0.40274667739868164,0.515571117401123,0.0028121464420109987,0.4257947504520416,0.5153331160545349,-0.0038220402784645557,0.44024530053138733,0.5197170376777649,-0.008194858208298683,0.4524558186531067,0.5248147249221802,-0.010516559705138206
3,  score: 0.9918782711029053,"  label: ""Right""",66,0.591097891330719,0.800206184387207,1.5305006684229738e-07,0.6086769700050354,0.7796850800514221,-0.0022606768179684877,0.6130656599998474,0.7509592175483704,-0.003962893970310688,0.6131462454795837,0.7243330478668213,-0.004663749132305384,0.6171948313713074,0.7057173252105713,-0.005387779790908098,0.5972428321838379,0.7351648211479187,-0.011279300786554813,0.5964142680168152,0.6954894661903381,-0.015353195369243622,0.5958107709884644,0.6736404895782471,-0.016134023666381836,0.594917356967926,0.6574622988700867,-0.01615266315639019,0.5842797160148621,0.736443817615509,-0.011507933028042316,0.5835555791854858,0.6927326917648315,-0.01651914045214653,0.5832246541976929,0.6666512489318848,-0.017919089645147324,0.5827573537826538,0.6472041606903076,-0.018332239240407944,0.5745069980621338,0.740881621837616,-0.011171371676027775,0.5724177360534668,0.7024024724960327,-0.01483999378979206,0.5726566910743713,0.678329348564148,-0.01688498817384243,0.5734415054321289,0.6607402563095093,-0.018027380108833313,0.5677523612976074,0.7474831938743591,-0.010639459826052189,0.5635010600090027,0.7187453508377075,-0.013680361211299896,0.5623794198036194,0.700250506401062,-0.015140649862587452,0.5623089671134949,0.6855564713478088,-0.015734966844320297
4,  score: 0.9121369123458862,"  label: ""Right""",99,0.36394593119621277,0.5777444839477539,2.452586898016307e-07,0.3804265260696411,0.5906802415847778,-0.020039379596710205,0.40068319439888,0.5853716731071472,-0.02774151600897312,0.4207781255245209,0.5737341642379761,-0.030620060861110687,0.43955910205841064,0.570306658744812,-0.03226834908127785,0.3946073651313782,0.5230405330657959,-0.020456282421946526,0.4247744679450989,0.5246291756629944,-0.02544212155044079,0.44309887290000916,0.5319175720214844,-0.029293766245245934,0.4560224711894989,0.5389228463172913,-0.03217466175556183,0.39637207984924316,0.5103930234909058,-0.01148927677422762,0.42876937985420227,0.5092405676841736,-0.01628687046468258,0.4477294981479645,0.518260657787323,-0.019573427736759186,0.46082305908203125,0.5272581577301025,-0.02201412431895733,0.39856410026550293,0.5088807344436646,-0.0035474856849759817,0.42805448174476624,0.5054799318313599,-0.009499100036919117,0.44555023312568665,0.5140997767448425,-0.013823745772242546,0.45785221457481384,0.5235879421234131,-0.016480837017297745,0.40088409185409546,0.5138950943946838,0.0031303279101848602,0.4231274724006653,0.5116180181503296,-0.0035767455119639635,0.43748196959495544,0.5174942016601562,-0.007862363941967487,0.44898197054862976,0.524346649646759,-0.010031666606664658
4,  score: 0.9907354116439819,"  label: ""Right""",99,0.5917374491691589,0.8007399439811707,1.5142275344715017e-07,0.6089518666267395,0.7801250219345093,-0.002355975331738591,0.6133018732070923,0.7518690228462219,-0.004270077683031559,0.6133590936660767,0.7250498533248901,-0.005209835711866617,0.6170110106468201,0.705994188785553,-0.006168737541884184,0.5976234078407288,0.7353681921958923,-0.010979214683175087,0.5962561368942261,0.695468544960022,-0.01503801066428423,0.5954016447067261,0.6737945079803467,-0.01588565856218338,0.5943451523780823,0.6576210260391235,-0.015992138534784317,0.5847170352935791,0.7364875078201294,-0.011197294108569622,0.5837750434875488,0.6926800608634949,-0.0160553939640522,0.5837319493293762,0.6674209833145142,-0.017345022410154343,0.5837119817733765,0.6486481428146362,-0.017693130299448967,0.5749274492263794,0.7409218549728394,-0.010913360863924026,0.5725594162940979,0.7015589475631714,-0.014525082893669605,0.5727802515029907,0.6774458885192871,-0.016432758420705795,0.5737800002098083,0.6597820520401001,-0.017514973878860474,0.5681214928627014,0.7475414872169495,-0.010454691015183926,0.5634936094284058,0.7182999849319458,-0.013505853712558746,0.5621899366378784,0.6996460556983948,-0.01489614974707365,0.5621510744094849,0.6846345663070679,-0.015444326214492321
5,  score: 0.9287177920341492,"  label: ""Right""",132,0.3632446527481079,0.5784618854522705,2.4009477783693e-07,0.38016390800476074,0.5923283696174622,-0.020692138001322746,0.400481641292572,0.5874499678611755,-0.029216839000582695,0.4212155044078827,0.5755032300949097,-0.03294629603624344,0.44016605615615845,0.5706456899642944,-0.0353943333029747,0.3944843113422394,0.5256963968276978,-0.022403251379728317,0.4254457354545593,0.5258946418762207,-0.02759402059018612,0.44333189725875854,0.5340978503227234,-0.031032362952828407,0.45552632212638855,0.5412917733192444,-0.033556945621967316,0.39514896273612976,0.5116952657699585,-0.013379164971411228,0.42899414896965027,0.5098650455474854,-0.018481409177184105,0.44801974296569824,0.5189826488494873,-0.02146299183368683,0.46026402711868286,0.5280817747116089,-0.023699238896369934,0.3968367278575897,0.5084599256515503,-0.005354973487555981,0.42728516459465027,0.502768874168396,-0.011290215887129307,0.4451148808002472,0.5119683146476746,-0.01527316402643919,0.4572889506816864,0.5222328901290894,-0.017733421176671982,0.3990952968597412,0.5111473202705383,0.0013190516037866473,0.42158544063568115,0.5049582123756409,-0.005365981720387936,0.43593019247055054,0.5105773210525513,-0.009410977363586426,0.4471421241760254,0.5181575417518616,-0.011434552259743214
5,  score: 0.9907951354980469,"  label: ""Right""",132,0.5915564894676208,0.8011258840560913,1.549165915548656e-07,0.6088332533836365,0.7800679206848145,-0.002605276182293892,0.6130850315093994,0.7518835067749023,-0.0047020260244607925,0.6132313013076782,0.7250943183898926,-0.0058283936232328415,0.6172817349433899,0.7059081792831421,-0.006953819654881954,0.5973230004310608,0.7353081107139587,-0.010857402347028255,0.5960497856140137,0.69532310962677,-0.01503792591392994,0.5952798128128052,0.6735521554946899,-0.016011541709303856,0.5942533016204834,0.6572898030281067,-0.016202472150325775,0.5844441652297974,0.736463189125061,-0.011052737943828106,0.5836607217788696,0.6925224661827087,-0.015987681224942207,0.5836933255195618,0.6670968532562256,-0.017362410202622414,0.583706796169281,0.6481718420982361,-0.017764953896403313,0.5747140645980835,0.7411036491394043,-0.010804573073983192,0.5725135207176208,0.7016993165016174,-0.014526266604661942,0.5728086233139038,0.6774433851242065,-0.016444789245724678,0.5739098191261292,0.659629225730896,-0.017517924308776855,0.567984938621521,0.7478957176208496,-0.010418443009257317,0.5635675191879272,0.7184391617774963,-0.013590375892817974,0.5623906850814819,0.699660062789917,-0.014980331994593143,0.5624454021453857,0.6845413446426392,-0.015510023571550846
