"","X_WRIST","Y_WRIST","Z_WRIST","X_THUMB_CMC","Y_THUMB_CMC","Z_THUMB_CMC","X_THUMB_MCP","Y_THUMB_MCP","Z_THUMB_MCP","X_THUMB_IP","Y_THUMB_IP","Z_THUMB_IP","X_THUMB_TIP","Y_THUMB_TIP","Z_THUMB_TIP","X_INDEX_MCP","Y_INDEX_MCP","Z_INDEX_MCP","X_INDEX_PIP","Y_INDEX_PIP","Z_INDEX_PIP","X_INDEX_DIP","Y_INDEX_DIP","Z_INDEX_DIP","X_INDEX_TIP","Y_INDEX_TIP","Z_INDEX_TIP","X_MIDDLE_MCP","Y_MIDDLE_MCP","Z_MIDDLE_MCP","X_MIDDLE_PIP","Y_MIDDLE_PIP","Z_MIDDLE_PIP","X_MIDDLE_DIP","Y_MIDDLE_DIP","Z_MIDDLE_DIP","X_MIDDLE_TIP","Y_MIDDLE_TIP","Z_MIDDLE_TIP","X_RING_MCP","Y_RING_MCP","Z_RING_MCP","X_RING_TIP","Y_RING_TIP","Z_RING_TIP","X_RING_DIP","Y_RING_DIP","Z_RING_DIP","X_RING_TIP.1","Y_RING_TIP.1","Z_RING_TIP.1","X_PINKY_MCP","Y_PINKY_MCP","Z_PINKY_MCP","X_PINKY_PIP","Y_PINKY_PIP","Z_PINKY_PIP","X_PINKY_DIP","Y_PINKY_DIP","Z_PINKY_DIP","X_PINKY_TIP","Y_PINKY_TIP","Z_PINKY_TIP"
"1",0.0360437728030442,-0.229883240516536,-1.02314700225623e-05,0.0147802605021544,-0.225428435812992,-0.00753728878215545,-0.000372217296149655,-0.208558836652404,-0.0182322355071668,-0.0128603724233234,-0.192833521817834,-0.0261510196757293,-0.0249250048906719,-0.184744447803688,-0.0341822845082862,0.016264550008289,-0.171889732201422,-0.0372709604740607,0.0133018546300433,-0.127504677474663,-0.0466511524601199,0.0106802386409033,-0.101694597254862,-0.0497343771624265,0.00979202467407128,-0.0805617255790232,-0.0519558512631858,0.0314465195961401,-0.167057798629253,-0.0339193906860821,0.0266083701492422,-0.120214107072711,-0.0455586423605626,0.0231362782118359,-0.0909957692615746,-0.049043162920806,0.0216605564301994,-0.0679722209356683,-0.053255196036217,0.0449218560775986,-0.167017177486858,-0.0286850258343467,0.040882585694459,-0.123197060470893,-0.0361534995361368,0.0367790449181385,-0.0960060789189388,-0.0360233530973938,0.0343188589320301,-0.0756033193586751,-0.0377735685338669,0.0561504054668906,-0.171378040508051,-0.0219251995667916,0.0578823292639048,-0.1337442289067,-0.0285580965685611,0.0581569912508544,-0.113087869950146,-0.0306277852251971,0.0579485328611563,-0.095445145096639,-0.0341756591135918
"2",0.0371614599068018,-0.224788718570314,-9.5769623374449e-06,0.015833870440041,-0.21996219830068,-0.00688140083644769,0.000592706396300103,-0.203320485522157,-0.0167970728013996,-0.0119499452124367,-0.187827627737444,-0.0241116419412074,-0.0240008820492905,-0.180102302752602,-0.0314375781509022,0.0175063900792367,-0.165104746724661,-0.0345294121281776,0.0146921330948599,-0.120900634884764,-0.0430459045410279,0.0122802863920439,-0.0953392538996892,-0.0460865922347812,0.0116358506058063,-0.0745392959118079,-0.0483559739629272,0.032572026627767,-0.160442389891557,-0.0315083932971914,0.0279964805926623,-0.113791708694248,-0.0424750366347838,0.0246200708885604,-0.0847277964358879,-0.046083074717741,0.0233074734675893,-0.0618998222466102,-0.0503094057276221,0.0459550921854298,-0.160713935324057,-0.0267078920968366,0.0422263868786488,-0.117153249316742,-0.033867864933644,0.0382369506334121,-0.0899970003353726,-0.0339915966183042,0.0359820252355453,-0.0695616725717072,-0.0357681224255042,0.0571854862317221,-0.165435924268461,-0.0204342613634303,0.0591739316414097,-0.128185783523186,-0.0267520468346524,0.059560788645041,-0.107745281229558,-0.0287378989158319,0.0595242722541078,-0.0902976398558517,-0.0319983250938155
"3",0.039389517443482,-0.214147358464692,-8.13060905245068e-06,0.017941409522881,-0.208513225888516,-0.00559641139380065,0.00252999339079571,-0.192349426368401,-0.0141507786520249,-0.0101171646437933,-0.17738301977409,-0.020454708026012,-0.0221392733307314,-0.170458798842216,-0.0266268870182157,0.019986236725993,-0.151314253637148,-0.029625404534497,0.017460605310983,-0.107345026847218,-0.0366174244895728,0.015412581817157,-0.0821897392474942,-0.0396138969066686,0.0151982695595223,-0.0619886093800997,-0.041976399690448,0.0348741941865441,-0.146984406215081,-0.0272695001910186,0.0307819875174585,-0.100609228110604,-0.03713513690117,0.0275399638575376,-0.071762144527448,-0.0409490372623246,0.026480930125539,-0.0493104514503017,-0.0451409460428309,0.0481124186874368,-0.147829302734885,-0.023302043697372,0.0449628172415805,-0.104657016073856,-0.0299937292631037,0.0411565131427994,-0.0774798688605767,-0.0305408444004729,0.0392546440789278,-0.0569508458704581,-0.0323287496176711,0.0593532748735664,-0.153186285035062,-0.0179328306676005,0.0617770841901235,-0.116537876436424,-0.0236755002208481,0.0623467606165143,-0.0964175629415061,-0.0254535089925299,0.0626060218004261,-0.0792905895338906,-0.0281413717883867
"4",0.0417046347803,-0.202000539668523,-6.29570083127524e-06,0.0201413866128981,-0.195370567490264,-0.00435020597510491,0.00456576082726922,-0.179733220665718,-0.011971441147904,-0.0081831199591235,-0.165428180575947,-0.0176961725688161,-0.0201804058034015,-0.159494835815978,-0.0232766768260968,0.0225611594373525,-0.136452953227884,-0.0259884835697858,0.0202976629952563,-0.0924142008196993,-0.0318854365419782,0.0184884093866957,-0.067458260486152,-0.034926102247216,0.0185782488275899,-0.0477068442741728,-0.0373821930379356,0.0373926284521914,-0.132444540738521,-0.0243134684027986,0.0336835835579844,-0.0860795730066943,-0.0336308225566362,0.0304428791441897,-0.0572275910500558,-0.0375653189957822,0.0294710741451154,-0.0351152250414845,-0.041577697197429,0.0505731530702828,-0.133752392989793,-0.0211032794499641,0.0479069814844783,-0.0906647195985031,-0.0276714378150491,0.044176441952346,-0.0632429962399219,-0.0284654536802605,0.0424964257691886,-0.0425425492573232,-0.0301727016003133,0.0618402078670368,-0.139550882006821,-0.0164852137971785,0.0645281654187811,-0.103126070254353,-0.0217783399246106,0.0651905261702717,-0.0830694793147414,-0.0232560870164829,0.065645469202292,-0.0661070079896865,-0.0253676491557125
"5",0.0435194239890664,-0.191312196257403,-4.46884774395499e-06,0.0218626242579029,-0.183717208524073,-0.00355757310998017,0.00616730051048632,-0.168471041230103,-0.0110787771658932,-0.00665950589000757,-0.154744194926634,-0.0169368967482889,-0.0186625871041545,-0.149729495510104,-0.0227986353237337,0.0245511903991598,-0.124378113479054,-0.0251604659330229,0.0224032415970403,-0.0798768364138842,-0.0308295902362309,0.0205919951184426,-0.0547893797361188,-0.0339992975860031,0.0207269780313389,-0.0351432531556932,-0.0365303648148656,0.0394905064259845,-0.120568998111482,-0.0239526676233569,0.0358874093286111,-0.0738450494599228,-0.0336113116661072,0.0324722074449526,-0.0446827217605345,-0.0375340957775729,0.0313441567299204,-0.0227321508543492,-0.0412458575233466,0.0527368917961576,-0.122044467744064,-0.0211349351699522,0.0502570373392529,-0.0786122086460174,-0.0280733126540711,0.0464284918943769,-0.0507125251709244,-0.0288369989965433,0.044723074265334,-0.0297764323429326,-0.0303812280890984,0.064041135743678,-0.127891072565989,-0.0168038930421994,0.0666937346628347,-0.09112904286411,-0.021970172758673,0.0673115357021419,-0.0707837911955267,-0.0231386039063217,0.0677859099710023,-0.053733564565743,-0.0248590629823782
"6",0.0447396277997358,-0.183686954238819,-3.00344755921961e-06,0.0229798340966445,-0.175327863524209,-0.00333919217360575,0.00719483135364628,-0.160189215628517,-0.0113505997403751,-0.00569895605072342,-0.146700860531283,-0.0177487377361302,-0.0177699018635649,-0.142280698509147,-0.0243416342916008,0.0258055779251582,-0.116497123912392,-0.0266358613967199,0.0235650388374781,-0.0713321334237301,-0.0326841158936622,0.0215708907177236,-0.0459117133261479,-0.0359702911112963,0.0215521285558429,-0.0260710027112581,-0.0385661872958829,0.0409158171612,-0.112728033225452,-0.0255639494894636,0.0371263245714317,-0.0654277909838892,-0.0361094146237346,0.0334521248413296,-0.0357759908614301,-0.0399668731674792,0.0320354866209518,-0.0137602344660345,-0.0433999280031705,0.0542806171424992,-0.114096352448854,-0.0226996356704657,0.0516717035779777,-0.070086489629305,-0.030278575075306,0.0476221765550027,-0.0416264657011125,-0.0308902238178936,0.0457032378848639,-0.0204332823279251,-0.0322851645176637,0.0656167962574749,-0.119686102878049,-0.0181727975689145,0.0680417025904949,-0.0822772328342039,-0.0235234325852007,0.0685494458273556,-0.0614709565254139,-0.0245010300458949,0.0689467461506521,-0.0441807207025852,-0.0260935307651468
"7",0.0456547720615573,-0.178896830780111,-2.03310251804714e-06,0.0237432306079079,-0.170020329135878,-0.00351557827841566,0.00785879023098249,-0.154686822139094,-0.0120271117925739,-0.00511698441589322,-0.140986864504363,-0.0188179996690033,-0.0173268482690445,-0.136747768844415,-0.0258859265039947,0.0266241629802012,-0.111714381384034,-0.0286555409980565,0.0241149122728817,-0.0659808827189049,-0.0350720259520196,0.0219149971288815,-0.040269282776629,-0.0383588895142452,0.0217136494166562,-0.0201372553189027,-0.0410295356736786,0.0418232590445761,-0.107870018403936,-0.0274343257846594,0.0376824723043733,-0.0600388560841837,-0.0387602358491338,0.033803590692387,-0.029935383338783,-0.0426185615848523,0.0321527141062361,-0.00768614512233418,-0.0459372186939223,0.055252647186458,-0.109022829190557,-0.0242291285075927,0.0523392580614699,-0.0645270167039712,-0.0323453960557678,0.0480589577808297,-0.0356139404547123,-0.0329270576260318,0.045897404369057,-0.0141883419004186,-0.0342852138289453,0.0666008454453749,-0.114305535652105,-0.019249266665394,0.0688241743050926,-0.0763682222056346,-0.0249254745070631,0.0692712010687489,-0.0552086649583657,-0.0259080434275887,0.0696384255304967,-0.0377134285204349,-0.0275790025805863
"8",0.0464602637455515,-0.176232024024718,-1.51254522496228e-06,0.0243413410755382,-0.16705290979965,-0.00391942955484022,0.00833203561842017,-0.151279803763555,-0.0126754711448291,-0.00474904331030893,-0.136966474095932,-0.0194926184556439,-0.0171572242872219,-0.132544071547909,-0.0265149245396803,0.0272356223963723,-0.108870575274367,-0.0303018097809296,0.0243348234369649,-0.0627782233054355,-0.0367978937851437,0.0219831131519198,-0.0369187010913284,-0.03994816188027,0.0216538576070525,-0.0165120756371889,-0.0427102495341646,0.0423935411504886,-0.104880733918792,-0.0287292414193982,0.0378307194025647,-0.0566739891913748,-0.0404560296091412,0.0338528389465122,-0.0262474064677753,-0.0444211995328773,0.032095138527996,-0.00365996276689763,-0.0478186717175374,0.0557971605242208,-0.105808898322462,-0.0250189382697184,0.0525058895578729,-0.0610466349949929,-0.033421757795109,0.0480387857672961,-0.0318511327256,-0.034179234803364,0.045684231813329,-0.0102337441881865,-0.0356333937427657,0.0671351369879369,-0.110861088096133,-0.0194876285860774,0.0692765005638744,-0.0726825746096667,-0.0255224316430045,0.0697534747034965,-0.0513814156748017,-0.0266981745515753,0.0701923534586949,-0.0337936566977979,-0.0285833419516287
"9",0.0467089214460077,-0.17444589355087,-1.29907893166041e-06,0.0244642809067507,-0.165103423330962,-0.00440019108490928,0.00839205248405769,-0.148783092637028,-0.0131870067437635,-0.00474794525137789,-0.133655032013577,-0.0197713559732438,-0.0173293750611223,-0.128849161205064,-0.0263938250119794,0.0273655549528618,-0.106711738328113,-0.0314727670973354,0.0240567536929815,-0.0604239481587167,-0.0378158110240248,0.0216214473640428,-0.0345220426771877,-0.0407511600705398,0.0212254774752865,-0.0138805088290428,-0.0436121996616184,0.0423342524237098,-0.102539742847882,-0.0294525391267863,0.0373814051796598,-0.0540926790273071,-0.0412806244633236,0.0334017933569635,-0.0234477341161666,-0.0454096496927462,0.0316419226035521,-0.000490436695771951,-0.0489896570743134,0.055597050701015,-0.103255980969185,-0.0251740955615613,0.0519518308807655,-0.058400138717349,-0.0336669978072112,0.0473610872500312,-0.029046091719193,-0.0347227681190573,0.0448787252839206,-0.00727391086978338,-0.0363422500048344,0.0668648228941894,-0.108145113278538,-0.0190752414861757,0.0690294600268491,-0.0699463793957552,-0.025431259964853,0.0696046213571645,-0.0486549183740771,-0.0268876251018632,0.0701916736022743,-0.0310655267081154,-0.0290294037982013
"10",0.0413295804300957,-0.172014886003459,-1.91484661601469e-06,0.0201162643087428,-0.162856347288388,-0.00487530131588609,0.0047952390441362,-0.146061541044526,-0.013585328720956,-0.00777981728866179,-0.130106727874012,-0.0198443857897205,-0.0199858675316131,-0.124712207514024,-0.0259540135077812,0.0230806410095904,-0.104114604658324,-0.0322053815428763,0.0197216381390261,-0.0578696242205589,-0.0383053119428486,0.0174074890376292,-0.031964055913195,-0.0410238616057005,0.017056326990755,-0.0111060495850179,-0.0439524126134247,0.0371737063617413,-0.0996468253930376,-0.029627681188592,0.0322956014858659,-0.0512153977572639,-0.0412613432481606,0.0286035020494564,-0.0204907902098498,-0.0454593638485675,0.027031589877324,0.00275961342751984,-0.0491615601718075,0.049702266227204,-0.100070628476773,-0.0246841342848148,0.0460788216694789,-0.0553676717624932,-0.033000072655106,0.0416325046587111,-0.026033891723298,-0.0342734964196687,0.039215041765103,-0.00422430243689801,-0.0359955457582013,0.0604117062095391,-0.104740628172872,-0.0179697797853908,0.0627843010880012,-0.0667862019636291,-0.0243686629108056,0.0635569732961604,-0.0456348193830122,-0.0260014460921034,0.0643810867098798,-0.028162217449367,-0.0282839783991722
