"","X_WRIST","Y_WRIST","Z_WRIST","X_THUMB_CMC","Y_THUMB_CMC","Z_THUMB_CMC","X_THUMB_MCP","Y_THUMB_MCP","Z_THUMB_MCP","X_THUMB_IP","Y_THUMB_IP","Z_THUMB_IP","X_THUMB_TIP","Y_THUMB_TIP","Z_THUMB_TIP","X_INDEX_MCP","Y_INDEX_MCP","Z_INDEX_MCP","X_INDEX_PIP","Y_INDEX_PIP","Z_INDEX_PIP","X_INDEX_DIP","Y_INDEX_DIP","Z_INDEX_DIP","X_INDEX_TIP","Y_INDEX_TIP","Z_INDEX_TIP","X_MIDDLE_MCP","Y_MIDDLE_MCP","Z_MIDDLE_MCP","X_MIDDLE_PIP","Y_MIDDLE_PIP","Z_MIDDLE_PIP","X_MIDDLE_DIP","Y_MIDDLE_DIP","Z_MIDDLE_DIP","X_MIDDLE_TIP","Y_MIDDLE_TIP","Z_MIDDLE_TIP","X_RING_MCP","Y_RING_MCP","Z_RING_MCP","X_RING_TIP","Y_RING_TIP","Z_RING_TIP","X_RING_DIP","Y_RING_DIP","Z_RING_DIP","X_RING_TIP.1","Y_RING_TIP.1","Z_RING_TIP.1","X_PINKY_MCP","Y_PINKY_MCP","Z_PINKY_MCP","X_PINKY_PIP","Y_PINKY_PIP","Z_PINKY_PIP","X_PINKY_DIP","Y_PINKY_DIP","Z_PINKY_DIP","X_PINKY_TIP","Y_PINKY_TIP","Z_PINKY_TIP"
"1",0.112341554950167,-0.0601641829296258,-1.43597891337777e-05,0.101478913913657,-0.0323506110010488,-0.0125827418682589,0.0890177203304282,-0.0104476486672721,-0.0222035081242211,0.0823428210341011,0.00882490735318282,-0.028088726838839,0.0801482437140456,0.0297483476978145,-0.0333709368132986,0.0727031331979309,-0.0299911464057852,-0.0320146891119128,0.0523734959143023,-0.025498627151751,-0.0404228252274069,0.0390552532397782,-0.0245850572787214,-0.0441817124797539,0.0280773794917791,-0.0264744544995769,-0.0465868009169671,0.0764738991310544,-0.0485317987052544,-0.0262774194548415,0.0518957477532898,-0.048887359884448,-0.0340391186446967,0.037385003755976,-0.0513373432766974,-0.0365149394228038,0.0249936749443305,-0.0566306292588727,-0.0397349413939413,0.0830161916392664,-0.0646138342522074,-0.0207410182338208,0.0595426023815059,-0.0661370458506037,-0.0251782386225056,0.0454932951923015,-0.0702053568157949,-0.0268172096164728,0.0332987111531769,-0.0765323468485328,-0.0295153423688713,0.0923098291317064,-0.0780734660867252,-0.0154351426965811,0.0762907089966158,-0.0858684407971789,-0.0188822684259239,0.0667102139913116,-0.0931031338787204,-0.0231920164554719,0.0584548318381907,-0.101938491746579,-0.0259451676922088
"2",0.105203146756482,-0.0647954628252285,-1.46738105336731e-05,0.0933281956102154,-0.0377559685601193,-0.0116651365737296,0.080951141609271,-0.0151285350552978,-0.0208179257266844,0.0746910080570408,0.00509337511132219,-0.0262365530096841,0.0725737877070546,0.0261975365664457,-0.0310529598112529,0.0671932222371394,-0.0323591264188756,-0.032660389134052,0.047911404279531,-0.0246431570943622,-0.0405392497715224,0.0354053532340555,-0.022031118901838,-0.04340402985161,0.0251013753696969,-0.0225356844430785,-0.0450758109220401,0.0720314263801627,-0.0489049722479514,-0.0269583269266995,0.0488123948632109,-0.0452775135289603,-0.0337916196744124,0.0348769454147121,-0.0459305581851303,-0.0347976053920684,0.0230334539310944,-0.0500702261452587,-0.0367564393190968,0.0790241949391529,-0.0634965633231647,-0.0211824767670974,0.056854501086237,-0.0612248216945178,-0.0246097342791632,0.043195648647503,-0.0637167597388443,-0.0248393948936227,0.0314273469682739,-0.0692437890482535,-0.0263738660020315,0.0882170861323116,-0.0758289377852386,-0.0155992769896482,0.0728941535915433,-0.0801699908122334,-0.0179465395956604,0.0633645554088426,-0.085780705958551,-0.0208880133391436,0.0552987470576502,-0.0936309229173107,-0.0225959651529638
"3",0.0898405989184233,-0.074730449840958,-1.53951923519397e-05,0.0757885288013998,-0.0493560522305843,-0.00968230884458439,0.0635949009033944,-0.0251754854660776,-0.0178219575175112,0.0582270615268614,-0.0029158496926393,-0.0222314592185885,0.0562809283657618,0.0185684301264026,-0.0260438024540412,0.0553293139885549,-0.0374201672174979,-0.0340286062342584,0.0383064592699923,-0.0227648222348904,-0.0407674121727914,0.027549700039857,-0.0164949595790517,-0.0417117300484116,0.018697563918135,-0.0140166339336218,-0.0418068907055356,0.0624646386620416,-0.0496746809089355,-0.0284049647183949,0.0421741905208901,-0.0374731522095589,-0.03324165370516,0.0294787488440449,-0.0342541376177173,-0.0310896041151868,0.0188138944572047,-0.0359042624896221,-0.0303356864211446,0.0704289899569948,-0.0610596129217397,-0.0221167032551501,0.0510674546502633,-0.0506207842313211,-0.0233715414482469,0.0382514293318757,-0.0497146017385651,-0.0205755041738163,0.0274009095872402,-0.0535114982041309,-0.0196102454285759,0.0794069909526821,-0.0709663660919089,-0.0159381311888546,0.065582463941909,-0.0678755201838632,-0.0159200420801755,0.0561648142363732,-0.0699895479809687,-0.0159212077466623,0.0485079304242619,-0.0757142584361476,-0.015382228874916
"4",0.0712876105588671,-0.0861490482094711,-1.7048712936034e-05,0.0546320552415696,-0.0627705756558444,-0.0071376649662591,0.0427051321196346,-0.0368226114409939,-0.0139445677093735,0.0384132252303281,-0.0121978536394841,-0.0170461258048236,0.0367566075829923,0.00959103948712775,-0.0196149347921756,0.0408935204137432,-0.0428976700291353,-0.0352946060562274,0.0266686770957973,-0.0198257919677176,-0.0406377181134842,0.0180484669416418,-0.00909317548856967,-0.0393280029263427,0.0109769121738105,-0.00296778875363236,-0.0375453490216189,0.0508003551589898,-0.0499970697924609,-0.0298156221243569,0.0341113634823124,-0.0274053873801871,-0.0322664418455326,0.0229475209246558,-0.0194267154070529,-0.0263906997552206,0.0136990341446326,-0.017952725573501,-0.0223850299987781,0.0599752403575808,-0.0575244085886527,-0.0229632111506664,0.0440418800025119,-0.0372253270726009,-0.0216151423792028,0.0322888706307597,-0.0321197001918128,-0.0152902888935571,0.0225528954562358,-0.0336804583865515,-0.0113849290643477,0.0687284497338892,-0.0645082132011014,-0.0160936705929078,0.0567170513772513,-0.0524645715446314,-0.0132498315758125,0.0474776707152302,-0.0503238732194122,-0.00977506962062333,0.0403300383716297,-0.0533857960220804,-0.00656341216897991
"5",0.0539055882786504,-0.0952264348829231,-2.00904776139466e-05,0.0348694402801446,-0.0736630032188427,-0.00426632857645781,0.0233545510762713,-0.0463529968565559,-0.009514539973367,0.0201275202199643,-0.0197574201118663,-0.0111596151490254,0.0189662894856626,0.00196322962329334,-0.0124540730890652,0.0270894107633144,-0.0462745983187328,-0.0354196688287821,0.0156506161536409,-0.0152803536044893,-0.0393875383601579,0.00908267699098519,-0.00025864899888961,-0.0361042702351054,0.00374098050599453,0.00936966924292764,-0.0326129380737951,0.0395732160809844,-0.0485730467751235,-0.0302507134674976,0.0264204276971922,-0.0162266260073908,-0.0305376031010607,0.0167773111138658,-0.00362477721952538,-0.0213688640984864,0.00883272273898834,0.00100987884270513,-0.0143720065765843,0.0499665970659661,-0.0525013572669455,-0.0230568372022557,0.0373413673861906,-0.0230128989405769,-0.01933585367177,0.026700751820181,-0.0137976888684576,-0.00995084432496738,0.0180184146142278,-0.0129747002108863,-0.00344134199011791,0.0586027583997502,-0.0567667341991036,-0.0156474771452639,0.0483136543025316,-0.0363915576707498,-0.0102498844229615,0.0393524371988154,-0.0301744454265709,-0.00366168952464439,0.0327027881626305,-0.0305088533559228,0.00199693401880337
"6",0.0410111403397549,-0.0986229178141662,-2.48118342739732e-05,0.020322720079896,-0.0782362662544553,-0.00105168634563618,0.0094284784552201,-0.0504892147045074,-0.00450833511967881,0.00712112967405827,-0.0229475436517149,-0.00465422619435221,0.00680262646816702,-0.00198893000141648,-0.00481249680418592,0.0162811762996773,-0.0451526025258195,-0.0333374152639431,0.00718759962329466,-0.00827866670888658,-0.0361134068398631,0.00221889542535002,0.0101141951589073,-0.0315911362656339,-0.00173125015105423,0.0224817476627002,-0.0269229832768031,0.0306114703623377,-0.0439268362337623,-0.0288312049680855,0.0203662895366108,-0.00437759726230787,-0.027727126046664,0.0120289674952352,0.0120061023087349,-0.0165366013513462,0.00503820422112916,0.0194673617617854,-0.00747130175411709,0.0420509257741224,-0.0451963143546838,-0.0218218040352585,0.0320493924135288,-0.00901428431434371,-0.0165104528546216,0.0224745515794175,0.00358097259115314,-0.00528874285503444,0.0146198639336369,0.00673043674898225,0.00291348049612078,0.0507810589479655,-0.0474875153946821,-0.0142868192998147,0.0418119209823361,-0.0210623310534237,-0.0071633941020689,0.0332853164642591,-0.0116969668299392,0.00153999502411819,0.0270662561315723,-0.00961868941878873,0.00898071450801142
"7",0.0333517205874905,-0.0960659171157009,-2.95808454232946e-05,0.0118052512346271,-0.0759742769123459,0.00240760682661329,0.00171869047688619,-0.0486240006920863,0.00079575589615039,0.000222170504038947,-0.0211791192738828,0.00194812465195704,0.00105508911480979,-0.00156175195797501,0.0026614653939584,0.00915764863635324,-0.0394036228136447,-0.0293749469859206,0.00167481761848124,0.000915626216938442,-0.0313049546546406,-0.00233124064684948,0.021547396414529,-0.0263340886235687,-0.00540210817673887,0.0356894478623851,-0.0210629729100416,0.0244569868390385,-0.036112721623542,-0.0259549079851721,0.0161379987181213,0.00759056850085781,-0.0245637429602168,0.00875547988237928,0.0266894345201763,-0.0128388464319657,0.00231739958654255,0.036433920709493,-0.0028447260071409,0.036635383201553,-0.0357900653653538,-0.0197370564366464,0.0283143791592326,0.00421508677953045,-0.013869340736189,0.0196346275773491,0.0191897430558266,-0.00207546874585506,0.0123154421753598,0.0243670515694872,0.00690845162239277,0.0456293561281155,-0.0369777245884255,-0.0125905076892656,0.037471013696558,-0.00710612239421526,-0.00472631616320348,0.0294408936732523,0.00426556947361096,0.00505371405072793,0.0234962458200303,0.00821561555173419,0.0135957046925152
"8",0.0302057926541604,-0.0895913108460293,-3.30051852423292e-05,0.00841378752623116,-0.0689143838434372,0.0057099557509928,-0.000899929908070784,-0.0423228030918019,0.00567860119065686,-0.00174440690973622,-0.0156879701059272,0.00764210396054317,0.000360605897242874,0.00230144117856559,0.0087897747142531,0.00540834600133163,-0.0308100541596057,-0.0247134800287492,-0.00134994288895895,0.0108679323322045,-0.0262338946271357,-0.00505268768705199,0.0327096783540067,-0.021434472518786,-0.00781056277152761,0.0477840320651114,-0.0160276053823514,0.0209060595532436,-0.0267298460437658,-0.0226932037901865,0.0133764352500616,0.0185205216129356,-0.0221299103443437,0.00653034284451764,0.039451009871703,-0.0112297775771565,0.000328110916630982,0.0510080126002049,-0.00139640028861285,0.033448267709444,-0.0257125918641901,-0.017711332013494,0.02581610288007,0.0157566208467342,-0.0122458140145231,0.0177428277693992,0.0322250652631528,-0.000913946324432589,0.010700563740835,0.0390904847272989,0.00814314102179106,0.0427483399480792,-0.026509260405073,-0.0113876281017657,0.0348824770802979,0.0046095569999266,-0.00356763261435689,0.0272628298417731,0.0168766119434512,0.0064901569017808,0.0214308793067642,0.0220019989112547,0.0155865118973685
"9",0.0293677681529807,-0.0829995599254746,-3.40002739999818e-05,0.00750853423041834,-0.0612131354145327,0.00829615429402815,-0.00125940177451575,-0.0350545370782262,0.00925683191074014,-0.0015634325311397,-0.0092387834679128,0.0114064413201227,0.00160770256101653,0.00739066867420326,0.0125478931222901,0.00366934816569496,-0.0225726043163992,-0.0210632002009361,-0.0031208839040034,0.0194979323786787,-0.0226547919096703,-0.00699436205279242,0.0420198605940133,-0.0183304440670968,-0.00990839152633371,0.0576444252693829,-0.0129818631940251,0.0189856824020455,-0.0183462317038195,-0.0204183771643959,0.0112952430680923,0.027209750467131,-0.0213127536055299,0.00456501930910365,0.0494678259719237,-0.0119484983230434,-0.00161849702790892,0.0624901849818018,-0.00291271856456172,0.0315757529675871,-0.0170423787179483,-0.0167271971359732,0.0239023743962041,0.0248595845990847,-0.0121638720735958,0.0160416286306594,0.0422868858587731,-0.00178580314736797,0.00904970502604309,0.0504720769834842,0.00700837378332644,0.0410658081278098,-0.0177268470105764,-0.0113719701664533,0.0331357807595833,0.0136260228764331,-0.00395175799979346,0.025648773095073,0.0261762918450484,0.00597476659046839,0.0197254255871423,0.0319327897633369,0.0152791181368091
"10",0.0295024663282675,-0.0784913301263324,-3.32321099201429e-05,0.0075100846469045,-0.0556204273941672,0.0100703180539469,-0.00104901045000475,-0.0294238858180279,0.0115561279506358,-0.000976108243117191,-0.00414064009410339,0.0135167959948958,0.00289618622833667,0.0116716829267284,0.0143550069044176,0.00286567686508305,-0.0168112696852211,-0.0185603062127843,-0.00436864407250068,0.0251992258965236,-0.0202956925780752,-0.00860920220922771,0.0481786409934097,-0.016395541568894,-0.0118933670944393,0.0642853892766535,-0.0111392137245406,0.0178738742871963,-0.0125780230147935,-0.0190708509979793,0.00958903826305,0.0327398263482135,-0.0211339598134846,0.0027148824253712,0.0560559172341855,-0.0133433743839923,-0.0035673040694282,0.0703371340331274,-0.00529576755167606,0.0303493942916571,-0.0110295804993336,-0.0165073545718635,0.0223051966814592,0.0308812182814454,-0.0126648600404511,0.0143717716210329,0.0489778950178799,-0.00330057929337388,0.00731693865198383,0.058179914396473,0.00506950515323955,0.0399069437982502,-0.0115418385605885,-0.012076693619199,0.0317543544658751,0.0196179790633163,-0.00492114380060033,0.0242065568871213,0.0320997718980553,0.00480839756413339,0.0181551761939446,0.0380429038834093,0.0141381251800274
