index,confidence,hand,time,X_WRIST,Y_WRIST,Z_WRIST,X_THUMB_CMC,Y_THUMB_CMC,Z_THUMB_CMC,X_THUMB_MCP,Y_THUMB_MCP,Z_THUMB_MCP,X_THUMB_IP,Y_THUMB_IP,Z_THUMB_IP,X_THUMB_TIP,Y_THUMB_TIP,Z_THUMB_TIP,X_INDEX_MCP,Y_INDEX_MCP,Z_INDEX_MCP,X_INDEX_PIP,Y_INDEX_PIP,Z_INDEX_PIP,X_INDEX_DIP,Y_INDEX_DIP,Z_INDEX_DIP,X_INDEX_TIP,Y_INDEX_TIP,Z_INDEX_TIP,X_MIDDLE_MCP,Y_MIDDLE_MCP,Z_MIDDLE_MCP,X_MIDDLE_PIP,Y_MIDDLE_PIP,Z_MIDDLE_PIP,X_MIDDLE_DIP,Y_MIDDLE_DIP,Z_MIDDLE_DIP,X_MIDDLE_TIP,Y_MIDDLE_TIP,Z_MIDDLE_TIP,X_RING_MCP,Y_RING_MCP,Z_RING_MCP,X_RING_TIP,Y_RING_TIP,Z_RING_TIP,X_RING_DIP,Y_RING_DIP,Z_RING_DIP,X_RING_TIP,Y_RING_TIP,Z_RING_TIP,X_PINKY_MCP,Y_PINKY_MCP,Z_PINKY_MCP,X_PINKY_PIP,Y_PINKY_PIP,Z_PINKY_PIP,X_PINKY_DIP,Y_PINKY_DIP,Z_PINKY_DIP,X_PINKY_TIP,Y_PINKY_TIP,Z_PINKY_TIP
1,  score: 0.9369717240333557,"  label: ""Left""",0,0.6357240080833435,0.7567065954208374,-2.9556633307947777e-05,0.6054813265800476,0.7680892944335938,0.0001221738348249346,0.5805884003639221,0.7523030638694763,0.0012755256611853838,0.562953531742096,0.7337452173233032,0.0038638953119516373,0.5526024699211121,0.7185369729995728,0.006921594496816397,0.5777585506439209,0.7101860046386719,-0.0072621991857886314,0.568357527256012,0.670230507850647,-0.00402996689081192,0.562355101108551,0.6476457118988037,-0.004104753956198692,0.5576738119125366,0.6299724578857422,-0.004769289866089821,0.5873206257820129,0.6990596055984497,-0.0027789908926934004,0.5772023797035217,0.6598291993141174,0.0012359890388324857,0.5697454810142517,0.6346487998962402,0.002616060432046652,0.5638404488563538,0.6157243251800537,0.0006056356360204518,0.5967435836791992,0.6945424675941467,0.003111141500994563,0.5875893235206604,0.6624525785446167,0.008697759360074997,0.5798488259315491,0.6422082185745239,0.014630453661084175,0.5745038390159607,0.6282402873039246,0.017307553440332413,0.6046526432037354,0.695828914642334,0.0084582744166255,0.595866322517395,0.6732631325721741,0.01649649068713188,0.5896403789520264,0.6593454480171204,0.0215449221432209,0.583290696144104,0.6476758718490601,0.02489093318581581
NA
NA
NA
NA
NA
NA
NA
NA
10,  score: 0.997520387172699,"  label: ""Left""",297,0.4852074086666107,0.7874846458435059,-1.504607735114405e-05,0.5092315673828125,0.7911376953125,-0.02025439962744713,0.525766134262085,0.7718018889427185,-0.032317958772182465,0.5329070091247559,0.7475613355636597,-0.03562435880303383,0.5409702062606812,0.7288755774497986,-0.03696606308221817,0.5133785009384155,0.7547469735145569,-0.06776928901672363,0.5233862400054932,0.7170695662498474,-0.08834663778543472,0.5340135097503662,0.6948310136795044,-0.09957433491945267,0.5431885719299316,0.6755260229110718,-0.10519152879714966,0.5039137005805969,0.74298495054245,-0.05673450976610184,0.5163776874542236,0.7058550119400024,-0.0775267705321312,0.52853924036026,0.6842218637466431,-0.08367253839969635,0.5391842722892761,0.6660214066505432,-0.08892996609210968,0.49773165583610535,0.7365769147872925,-0.04336143657565117,0.5103409886360168,0.704391360282898,-0.05912868678569794,0.5207972526550293,0.6834725737571716,-0.06755983829498291,0.5290550589561462,0.6676334142684937,-0.07490012049674988,0.4932660162448883,0.7345404028892517,-0.029558686539530754,0.5032965540885925,0.7095375061035156,-0.039309144020080566,0.5108586549758911,0.6963635683059692,-0.044863294810056686,0.5171961784362793,0.6866469979286194,-0.05083508789539337
NA
