"time_ms","env"
1380,0.000207245782425931
1390,0.000204449858900129
1400,0.000201679931739487
1410,0.000199091367353675
1420,0.000197118878900433
1430,0.000195961285672058
1440,0.000195590126373894
1450,0.00019573199576519
1460,0.000196116503109448
1470,0.000196397670776133
1480,0.000196251708127287
1490,0.000195821614345251
1500,0.000195299529358891
1510,0.000194488946890903
1520,0.000193512790458524
1530,0.000192799799748308
1540,0.000193278676149457
1550,0.00019554498292979
1560,0.000199578142356136
1570,0.000204910118060402
1580,0.000211170237961337
1590,0.000217850467898866
1600,0.000224062954117967
1610,0.000229227645551767
1620,0.000232493047675653
1630,0.000233418671357512
1640,0.000231842849909547
1650,0.000227768660983738
1660,0.000221715452361279
1670,0.000214686415537864
1680,0.000207779035666291
1690,0.000201608909992736
1700,0.000196930065502619
1710,0.000194715364694457
1720,0.000195144062294533
1730,0.000197979048791384
1740,0.000202320578455094
1750,0.000207208818896413
1760,0.000212162903688601
1770,0.000216889161392327
1780,0.000220988831380598
1790,0.000224176180670398
1800,0.000226172436742601
1810,0.000226673575682318
1820,0.000225700023258668
1830,0.000223406333265791
1840,0.000220039088418849
1850,0.000215844990624291
1860,0.000211024724269688
1870,0.000205594118245319
1880,0.000199723096257683
1890,0.000194115176356426
1900,0.000189239620536975
1910,0.000185579495245186
1920,0.000183530419360756
1930,0.000183049291878136
1940,0.00018385623144828
1950,0.000185734973378718
1960,0.000188369185537639
1970,0.000191637729688185
1980,0.000195545589671967
1990,0.000199511566535256
2000,0.000202974654854404
2010,0.000205545584383748
2020,0.000206815737184581
2030,0.000206566450502836
2040,0.000205344927901827
2050,0.000203970508224517
2060,0.000202888842366641
2070,0.000202461780517048
2080,0.000202807301224452
2090,0.000203787728077843
2100,0.00020524097331471
2110,0.000207021739181618
2120,0.000208918646521214
2130,0.000210748762259211
2140,0.000212485655798531
2150,0.000214087942311347
2160,0.000215751956625444
2170,0.000217115037318368
2180,0.00021765147207538
2190,0.000217352403803024
2200,0.00021650445064354
2210,0.000215202489856789
2220,0.000213590013167196
2230,0.000211988276828545
2240,0.000210445560872438
2250,0.000208769093413341
2260,0.000206989108633905
2270,0.000205416409199412
2280,0.000204230640282587
2290,0.000203573330642779
2300,0.000203683831324222
2310,0.000204230060171178
2320,0.000204863039959288
2330,0.000206202213589933
2340,0.000208310349501989
2350,0.000211028768785023
2360,0.00021379209366724
2370,0.000216471341896841
2380,0.000219249736746821
2390,0.00022327682321295
2400,0.000230371746644803
2410,0.000242533241712362
2420,0.000260814522535594
2430,0.000285263000493096
2440,0.000315231492403606
2450,0.000349653540194338
2460,0.000386610630910257
2470,0.000423894168015406
2480,0.000459609231501277
2490,0.000491287023002601
2500,0.000516515425508535
2510,0.000533615983217468
2520,0.00054166392592778
2530,0.000540301503643682
2540,0.000530518142058016
2550,0.000514112345266731
2560,0.000493442662504657
2570,0.000471257069824563
2580,0.000449422438998126
2590,0.000428513631925899
2600,0.000408363994391316
2610,0.000388197666021493
2620,0.000367885221894555
2630,0.000347546950214786
2640,0.000327270380738408
2650,0.000307170410141216
2660,0.000287809799104574
2670,0.000269439948519284
2680,0.000252005625572062
2690,0.000235995511399976
2700,0.000221991944432052
2710,0.000210991141781958
2720,0.000205344301296322
2730,0.000208613817889332
2740,0.000225628643051136
2750,0.00026412226633973
2760,0.000330753938969854
2770,0.000428414671605507
2780,0.000558062514328825
2790,0.000719345408818561
2800,0.000909945569242773
2810,0.00112579495407536
2820,0.00136130529779211
2830,0.00160962901353985
2840,0.00186242827096458
2850,0.00211041127003583
2860,0.00234496166668305
2870,0.00255911420989863
2880,0.0027475994875962
2890,0.002907827564274
2900,0.00304024554841265
2910,0.00314599727796836
2920,0.00322405987437628
2930,0.00327130461461162
2940,0.00328370243099564
2950,0.00325572495928251
2960,0.00318510945594797
2970,0.00307508184274502
2980,0.00293373760658806
2990,0.00277129844534491
3000,0.0025992545986191
3010,0.00242910210012796
3020,0.00227261373187166
3030,0.00214162119556125
3040,0.00204644184536151
3050,0.00199232615203987
3060,0.00197748355794664
3070,0.00199459429181647
3080,0.00203284552204174
3090,0.00208301561290053
3100,0.00213811036938367
3110,0.00219525723421328
3120,0.00225746948048475
3130,0.00232981692032917
3140,0.00241566832101478
3150,0.00251470821909861
3160,0.0026196702857409
3170,0.00271866734453629
3180,0.00279657221026339
3190,0.0028386220971779
3200,0.00283316488983421
3210,0.00277313669218432
3220,0.00265481336530687
3230,0.00247817277574819
3240,0.00224785987938902
3250,0.00197565700151313
3260,0.00168005334602747
3270,0.00138296174495809
3280,0.00110741950246519
3290,0.00087038118785851
3300,0.000681214238315489
3310,0.000541744438563301
3320,0.000446185111975546
3330,0.000384614795139078
3340,0.000346173785730632
3350,0.000320936495063973
3360,0.000303362427123753
3370,0.000290720015191132
3380,0.000282127084489822
3390,0.000277217853483906
3400,0.000275474108091222
3410,0.00027605127078119
3420,0.000278226894954444
3430,0.000282524417471799
3440,0.0002887973823668
3450,0.000296233217504817
3460,0.000303831508885965
3470,0.000310794568755713
3480,0.000316572414883238
3490,0.000320747098328478
3500,0.000323107128285792
3510,0.000323350829383943
3520,0.000321265384327721
3530,0.000316939816922915
3540,0.000310985004382684
3550,0.00030393644442555
3560,0.00029667032098021
3570,0.000289909869602786
3580,0.000284728540239865
3590,0.000282486719621898
3600,0.00028356570627979
3610,0.000288127564124494
3620,0.000295953061736407
3630,0.000304575537267939
3640,0.000312073048478406
3650,0.000317474313041686
3660,0.000319989821657372
3670,0.000319174218981242
3680,0.000314777034712508
3690,0.00030676347523964
3700,0.000295443751240642
3710,0.000282064560163795
3720,0.000268634487991019
3730,0.000256796859896675
3740,0.000248021341557068
3750,0.000243869274883634
3760,0.00024477884534492
3770,0.000251326180336829
3780,0.000263417797222303
3790,0.000285004466546689
3800,0.000333856922788862
3810,0.000435926562033651
3820,0.000617773595309182
3830,0.000904780977358438
3840,0.00131827950842214
3850,0.00187041595773135
3860,0.00256420455186417
3870,0.00339381113298108
3880,0.00434473983479174
3890,0.00539782918402135
3900,0.00654043099344552
3910,0.0077548247604705
3920,0.00901589499673176
3930,0.0102902908898942
3940,0.0115353674732947
3950,0.0127094171240095
3960,0.0137777211532244
3970,0.0147063287530545
3980,0.0154632633289812
3990,0.0160052377091821
4000,0.0162741842182867
4010,0.016221916772953
4020,0.0158301025860873
4030,0.0151093594182985
4040,0.0140958908947927
4050,0.0128535568047114
4060,0.0114669024825298
4070,0.0100322546808596
4080,0.0086449282415681
4090,0.00738758716400349
4100,0.00631275506381547
4110,0.00544496631952375
4120,0.00480170005165156
4130,0.00446594554103398
4140,0.00457605667336593
4150,0.00526040425272113
4160,0.00660040234625744
4170,0.00860263341041151
4180,0.0112182274724462
4190,0.0143719194008028
4200,0.0179667857526
4210,0.0218692653016928
4220,0.0259134664435336
4230,0.0299201408556436
4240,0.0337219166611211
4250,0.0371807661939567
4260,0.0401878565538371
4270,0.0426704219339387
4280,0.0446088238869269
4290,0.0460223423023193
4300,0.0469680909428845
4310,0.0475392609974461
4320,0.0478160837239898
4330,0.047770650729445
4340,0.0472725960862347
4350,0.04617713024555
4360,0.0443851756800371
4370,0.0418855866908094
4380,0.0387381326310232
4390,0.0350550671017281
4400,0.0309881346104417
4410,0.0267196702022655
4420,0.0224433298924661
4430,0.0183473467466224
4440,0.0145936976749117
4450,0.0112987063606841
4460,0.00853561762634576
4470,0.00633079400759565
4480,0.00465497456367811
4490,0.0034428554259132
4500,0.0025979850868672
4510,0.00200369731266822
4520,0.00155515007726056
4530,0.00118637739025306
4540,0.000879782941960994
4550,0.000638177789903784
4560,0.000462074559741904
4570,0.000345856147318464
4580,0.00027850640925967
4590,0.000244908639389212
4600,0.000230150609601673
4610,0.00022355229740883
4620,0.000220031740482526
4630,0.000218029159318729
4640,0.000216765069660989
4650,0.000216213008576309
4660,0.000218029717907394
4670,0.000224305161215702
4680,0.000234879679091586
4690,0.000249426174120759
4700,0.000267845300171675
4710,0.000288342064802569
4720,0.000308920518433013
4730,0.000327668770366599
4740,0.000342858789589558
4750,0.0003531553755302
4760,0.00035767515482198
4770,0.00035620461689978
4780,0.000348886633346294
4790,0.00033683268316128
4800,0.00032139394604746
4810,0.000304677964998915
4820,0.000290743908812959
4830,0.000301141506378447
4840,0.00039794558734113
4850,0.000667442551818932
4860,0.001205870689869
4870,0.0020991499002677
4880,0.0033941968108882
4890,0.00507639260337199
4900,0.00707092245739624
4910,0.00925473693013933
4920,0.0114718621832696
4930,0.0135494938485272
4940,0.0153187893853029
4950,0.0166349807795299
4960,0.0173916028908081
4970,0.0175378147454191
4980,0.0170936671568343
4990,0.0161534441175878
5000,0.0148707100112075
5010,0.013442132745207
5020,0.0120967953090187
5030,0.0110684913271246
5040,0.010543577845847
5050,0.0106459102740591
5060,0.0114165297523805
5070,0.0128097793979397
5080,0.0147061201851393
5090,0.0169296320975561
5100,0.0192665712067907
5110,0.0214880324968667
5120,0.0233766868243353
5130,0.0247521025639194
5140,0.0254896006366906
5150,0.0255334166760481
5160,0.0249056437081504
5170,0.0236998166967357
5180,0.0220548285678317
5190,0.0201268082649013
5200,0.018080904967861
5210,0.0160778443499178
5220,0.0142506611727394
5230,0.0126812697805192
5240,0.0113973794125433
5250,0.010401921656478
5260,0.00977179232867174
5270,0.00962297555617566
5280,0.0100138472848179
5290,0.0109633138956797
5300,0.0124632923107254
5310,0.0144772662346888
5320,0.0169390059631786
5330,0.0197475480562418
5340,0.0227529717812959
5350,0.0257416968715611
5360,0.0284330677966355
5370,0.0305425573438863
5380,0.0318314301145352
5390,0.0321419610548209
5400,0.0314119509688618
5410,0.0296831714635134
5420,0.0271043014692723
5430,0.0239150893542688
5440,0.0204303598332014
5450,0.017005028342185
5460,0.0138602453391187
5470,0.0111047612082249
5480,0.00882755437681033
5490,0.00707645382226096
5500,0.00584456550784714
5510,0.00507099773793863
5520,0.00464658833343186
5530,0.0044453846250983
5540,0.0043583825461883
5550,0.00430017827937111
5560,0.00423509604532022
5570,0.00418085867580486
5580,0.00425332316739153
5590,0.00460162297144074
5600,0.00536142832454583
5610,0.00665035840645676
5620,0.00853705774510925
5630,0.0110057914155985
5640,0.0139485633585601
5650,0.01717841022888
5660,0.0204920189707086
5670,0.0236794089991501
5680,0.0265429720820156
5690,0.0289179649763586
5700,0.030687932510423
5710,0.0317929785753108
5720,0.0322325585554025
5730,0.0320508567698335
5740,0.0313370365353831
5750,0.0302469528838764
5760,0.0289867081603453
5770,0.0277513377130614
5780,0.0266385157582604
5790,0.0256894027613012
5800,0.024920520613194
5810,0.0243018504759988
5820,0.0237603567154544
5830,0.0232057370671537
5840,0.0225473336898325
5850,0.0216918600848799
5860,0.0205707409588204
5870,0.0191546849099793
5880,0.0174642761225787
5890,0.0155727229178375
5900,0.0135725809131793
5910,0.0115649812970565
5920,0.00964647712219347
5930,0.00790477053334611
5940,0.00640667806125905
5950,0.00519426526078589
5960,0.00433846906645795
5970,0.00394581135923752
5980,0.00410048690088352
5990,0.00484230312286654
6000,0.00615513782099669
6010,0.0079754869984943
6020,0.0102081388476239
6030,0.0127452182737838
6040,0.0154674738480528
6050,0.018244167056996
6060,0.0209364783561596
6070,0.0234119547374816
6080,0.0255471175658216
6090,0.0272351983647093
6100,0.0284175610471005
6110,0.0290895392838114
6120,0.0293031581281837
6130,0.0291515512650078
6140,0.0287380851556774
6150,0.0281473302101384
6160,0.0274093909746222
6170,0.0264952652320926
6180,0.0253721504124096
6190,0.024020677547603
6200,0.0224435793131977
6210,0.020671465301616
6220,0.0187878393653487
6230,0.0169382513119469
6240,0.0152954833498984
6250,0.0140377890190102
6260,0.0133225757835553
6270,0.0132579778268151
6280,0.0138912476993987
6290,0.0151941056674933
6300,0.0170677108617463
6310,0.0193602249420175
6320,0.0218821856112016
6330,0.0244360739577564
6340,0.0268484676918
6350,0.0289955370770246
6360,0.0307754778261046
6370,0.0321130797362176
6380,0.0329887213408175
6390,0.0334351458803145
6400,0.0335201589922244
6410,0.0333181399492001
6420,0.0328659419281332
6430,0.032140379943003
6440,0.0310948301486798
6450,0.0296812806693899
6460,0.0278719781936859
6470,0.0256760338120464
6480,0.0231402963889366
6490,0.0203504480555756
6500,0.017419666822507
6510,0.0144727310648737
6520,0.0116340490221318
6530,0.00901010306902282
6540,0.00668470037808414
6550,0.00471679845290153
6560,0.00314762912825326
6570,0.00199288647239044
6580,0.00122054025593387
6590,0.000758912807442421
6600,0.000514933115382528
6610,0.000399329746587354
6620,0.0003442530895292
6630,0.000314130546668199
6640,0.000299507159872025
6650,0.000297977300898744
6660,0.000307812893172716
6670,0.000326868841473677
6680,0.000352000657239809
6690,0.000380616837274426
6700,0.000410960943456066
6710,0.000441531853121463
6720,0.000469999941569894
6730,0.000494259643076485
6740,0.000512783434857519
6750,0.00052469426862014
6760,0.000529661434398233
6770,0.000527539724169181
6780,0.000518853301324565
6790,0.000504785902808544
6800,0.000486995803257571
6810,0.000467857199340736
6820,0.000449425796238687
6830,0.000432407201738648
6840,0.0004138836063636
6850,0.000393908344039303
6860,0.000373591366510659
6870,0.00035397182786538
6880,0.000336210219325141
6890,0.000321059296376891
6900,0.000309169766631571
6910,0.000300520430277415
6920,0.00029535055184387
6930,0.000293381995620179
6940,0.000293953202669189
6950,0.000295694229886434
6960,0.000297312829111686
6970,0.000298270016216639
6980,0.000298484843393574
6990,0.00029810698099101
7000,0.000297396509595901
7010,0.000296784266877022
7020,0.000296789656506149
7030,0.000298029626690304
7040,0.000300751261256013
7050,0.000304608242306574
7060,0.000309353490894706
7070,0.000314360577822406
7080,0.000318708273305813
7090,0.000321615247244325
7100,0.000322291667233474
7110,0.000320502295432962
7120,0.000316380742887357
7130,0.000313848384938252
7140,0.000322608519599334
7150,0.000346771857596698
7160,0.000392908431698108
7170,0.000477421976711874
7180,0.000621353040563912
7190,0.000849527943194023
7200,0.00119064810434055
7210,0.00168062326836454
7220,0.00234747296306705
7230,0.00320506152400173
7240,0.00425896147104207
7250,0.00549392817769837
7260,0.0068890621066569
7270,0.00840340067251779
7280,0.00998713773081353
7290,0.0115962115756336
7300,0.0131833919327173
7310,0.0146992054733464
7320,0.0160967943486678
7330,0.0173352266843457
7340,0.0183875752414992
7350,0.0192567833282977
7360,0.0199621710510079
7370,0.0205187330841922
7380,0.0209504184693067
7390,0.0212778634189185
7400,0.0215157000087828
7410,0.0216615481069083
7420,0.0217118097796633
7430,0.0216616619259262
7440,0.0214913754117172
7450,0.0211804000810652
7460,0.0207045712961664
7470,0.0200531580690147
7480,0.0192189046765459
7490,0.0181960049384124
7500,0.0169797966065349
7510,0.015583764460937
7520,0.014042655003813
7530,0.0124075490238932
7540,0.0107344626071075
7550,0.00907659954938157
7560,0.00748297701184407
7570,0.00600417561583417
7580,0.00468293338060944
7590,0.00356911602232448
7600,0.00269901103118282
7610,0.00210532182363427
7620,0.0018209711356925
7630,0.00188181490438273
7640,0.00232234384157363
7650,0.00317451501913068
7660,0.00444497250933527
7670,0.00611937685775489
7680,0.00816491733412099
7690,0.0105237523950467
7700,0.0131115639467503
7710,0.0157827776205347
7720,0.0183570774778385
7730,0.0206482759473931
7740,0.022488799668652
7750,0.0237474707861302
7760,0.0243461742150869
7770,0.0242673855510458
7780,0.0235577134313921
7790,0.0223607456356108
7800,0.0209234542549432
7810,0.0195286411706989
7820,0.0184210243363561
7830,0.0177807682020876
7840,0.0177000804482574
7850,0.0181643971767244
7860,0.0190667856145
7870,0.0202274735998415
7880,0.0214195488008125
7890,0.0223983276493333
7900,0.0229534251757268
7910,0.0229678183362726
7920,0.0224264058077328
7930,0.0214251191764008
7940,0.02017732046065
7950,0.0189773231281826
7960,0.0181291933705854
7970,0.0179092232717184
7980,0.0185150618632743
7990,0.0199874883940279
8000,0.0222122420353756
8010,0.0249731749497997
8020,0.0280167007003604
8030,0.0310760157914614
8040,0.0339028043675288
8050,0.0363017384066441
8060,0.0381515455204908
8070,0.039414852985692
8080,0.04013149182011
8090,0.0404146849452594
8100,0.0404258051346699
8110,0.0403503746473498
8120,0.0403630854145373
8130,0.0405904039220002
8140,0.0410734116001473
8150,0.0417723412115605
8160,0.0426079751211861
8170,0.0434722975147613
8180,0.0442553496744802
8190,0.0448651971947181
8200,0.0452187894931556
8210,0.0452401640522598
8220,0.0448588848416119
8230,0.0440223318922489
8240,0.0427096210573062
8250,0.0409361502231895
8260,0.0387512352038193
8270,0.0362209145162776
8280,0.0334254648481372
8290,0.0304459726375591
8300,0.0273648913048612
8310,0.0242625405876677
8320,0.021213656144851
8330,0.0182833762003907
8340,0.0155242581389803
8350,0.0129783946311253
8360,0.0106743581366405
8370,0.0086300013426145
8380,0.00684987665472715
8390,0.00532664474557731
8400,0.00404758936819973
8410,0.00299692122998622
8420,0.00215887784195968
8430,0.00151452041006884
8440,0.00104274482546294
8450,0.000718099340079284
8460,0.000508824583059984
8470,0.000382221503973039
8480,0.000309061611798321
8490,0.000267612440757432
8500,0.00024426551656636
8510,0.000230215944168279
8520,0.000220690126314823
8530,0.000212988017382642
8540,0.000206314947976259
8550,0.000200534072506072
8560,0.000195937262390594
8570,0.000192856833497991
8580,0.000191272690620288
8590,0.000190922415142322
8600,0.00019166722877932
8610,0.000193749664666029
8620,0.000196974981133311
8630,0.000201034182274322
8640,0.000206503091364921
8650,0.000213349821620686
8660,0.000221220161469944
8670,0.000229834839606471
8680,0.000238913440999198
8690,0.000247884687985929
8700,0.000256178427296385
8710,0.000267015560670903
8720,0.000282796167407686
8730,0.000303100658330996
8740,0.000328732604070812
8750,0.000358420274656235
8760,0.000390003239085906
8770,0.000420841644346604
8780,0.00044834775773334
8790,0.000470593746860321
8800,0.000486201767955904
8810,0.000493514824348645
8820,0.00049179870975789
8830,0.000480974980618087
8840,0.00046113159018781
8850,0.00043342845283352
8860,0.000400382995316707
8870,0.000365068640104349
8880,0.000330596562405972
8890,0.000300269713372132
8900,0.000277285638316676
8910,0.000260905390924953
8920,0.000250146882230374
8930,0.000245849376786895
8940,0.000246420863482145
8950,0.000250652942634911
8960,0.000257339828566851
8970,0.0002654340788528
8980,0.00027415758801534
8990,0.000283493661377976
9000,0.000292606507908537
9010,0.000300771340167266
9020,0.000307829361761187
9030,0.00031458266041291
9040,0.000322153717244773
9050,0.000331246414340862
9060,0.000341603991072387
9070,0.000352454636809282
9080,0.00036269207206742
9090,0.000371254184195697
9100,0.000377284803091308
9110,0.000379611341837363
9120,0.000377515252138257
9130,0.000370724660014992
9140,0.00035922973193553
9150,0.000344208743301414
9160,0.000327770832409477
9170,0.000312091152496954
9180,0.000298710160666601
9190,0.000288144326674661
9200,0.00028101047543933
9210,0.000277848001957574
9220,0.000279149833406858
9230,0.000291490671306283
9240,0.00035986068237562
9250,0.000600952827034362
9260,0.001147316230514
9270,0.00208950339158772
9280,0.00346948329517282
9290,0.00528916389168042
9300,0.00751194187611768
9310,0.0100740596882409
9320,0.0128837883268333
9330,0.0158270806419643
9340,0.0187791030675204
9350,0.0216131649274156
9360,0.0242165588924983
9370,0.0264932270096949
9380,0.0283786250865056
9390,0.0298441331735567
9400,0.0309032017879689
9410,0.0315965391611961
9420,0.0320029782545412
9430,0.0322219109678152
9440,0.0323289118931393
9450,0.0323249724277121
9460,0.0321891295975798
9470,0.0319341305889603
9480,0.0315909706125821
9490,0.031170343701304
9500,0.0306683929426316
9510,0.0300745646003552
9520,0.0293878857800336
9530,0.0286292187802418
9540,0.0278322040613451
9550,0.0270145577916431
9560,0.0261728293644278
9570,0.0252691893885546
9580,0.0242405895374501
9590,0.0230347872075156
9600,0.0216151000678549
9610,0.0199775282863628
9620,0.0181361558915373
9630,0.0161453807335263
9640,0.0141063878660456
9650,0.0121237046534881
9660,0.0102957356724815
9670,0.00868456416649452
9680,0.00734374307395643
9690,0.00638629241802824
9700,0.0059690685019346
9710,0.00620886352129643
9720,0.00716782358405979
9730,0.0088176833466639
9740,0.0110581168358632
9750,0.0137535992558462
9760,0.0167673074710547
9770,0.0199831239495853
9780,0.0233018502100715
9790,0.0266056977680675
9800,0.0297833977047961
9810,0.0327449473441922
9820,0.035433948595014
9830,0.0377883857323551
9840,0.0397078081074625
9850,0.0411170803044042
9860,0.0419656780911018
9870,0.0422071148111948
9880,0.041809626485164
9890,0.0407351172746802
9900,0.0389455283612865
9910,0.0364601674927591
9920,0.0333534110960997
9930,0.0297788095181396
9940,0.0259500095608862
9950,0.0221210233297598
9960,0.0185295430849518
9970,0.0153919401054116
9980,0.0128888441004151
9990,0.0111575105780192
10000,0.0102657749511243
10010,0.0101938191945864
10020,0.0108260343318074
10030,0.0119943838372361
10040,0.0135202536014278
10050,0.0152131107027701
10060,0.0168855812404662
10070,0.0184015454032869
10080,0.0196799734836442
10090,0.0207168636418455
10100,0.0215439975916073
10110,0.0221816565688185
10120,0.0226158912198019
10130,0.0228196373968889
10140,0.0227607661631417
10150,0.0224067862658862
10160,0.0217395442862294
10170,0.0207520155733226
10180,0.0194485374293802
10190,0.0178551045597212
10200,0.0160150615736126
10210,0.0139936204803574
10220,0.0118930322692193
10230,0.00986973926000423
10240,0.0081579405135408
10250,0.00696838322082813
10260,0.00645772636147136
10270,0.00673032831862773
10280,0.00780365975318944
10290,0.00957469765190843
10300,0.0118676617076552
10310,0.0144846868152729
10320,0.0172471791104288
10330,0.019985942187432
10340,0.0225486811192269
10350,0.024806562047049
10360,0.0266695911904427
10370,0.0280868875148417
10380,0.0290464344029796
10390,0.0295666186358179
10400,0.0296950372822505
10410,0.0295099577840552
10420,0.0291110414265872
10430,0.0285835305014914
10440,0.0279628563214812
10450,0.0273362832084056
10460,0.0268170142090914
10470,0.0264757789609212
10480,0.0263817962539587
10490,0.026590402681534
10500,0.0271307117678005
10510,0.0280014271736912
10520,0.0291458931773453
10530,0.030450051136713
10540,0.0317455423530171
10550,0.0328659895587476
10560,0.0336582270755844
10570,0.0340011555357441
10580,0.0338097808312131
10590,0.0330263464426509
10600,0.0316385884165111
10610,0.0296980787293784
10620,0.0273118720112657
10630,0.0246246493110353
10640,0.0217853513075701
10650,0.0189025070141278
10660,0.0160709638648997
10670,0.0134332167538038
10680,0.0111640315994784
10690,0.00941296884396206
10700,0.00826634752715882
10710,0.00773548099110585
10720,0.00777462029097973
10730,0.00828353220069539
10740,0.00912762586449836
10750,0.010131706753379
10760,0.0111087095731834
10770,0.0118827836911695
10780,0.0123135955609652
10790,0.0123329216766291
10800,0.0119378300529397
10810,0.0111627215411861
10820,0.0100691721835993
10830,0.0087407710459008
10840,0.00728870044512359
10850,0.00584870617762137
10860,0.00456164351013744
10870,0.00353369549800882
10880,0.00277942694114135
10890,0.00226386571637275
10900,0.00193256651689622
10910,0.00175449593746526
10920,0.00178861832494313
10930,0.0021362903680852
10940,0.00289647585554175
10950,0.00412587399079807
10960,0.00583740950024823
10970,0.00799982293629762
10980,0.0105351233345686
10990,0.0133234052083056
11000,0.016231480140848
11010,0.0191125682201082
11020,0.0218166649609155
11030,0.0242127432787883
11040,0.0261947401917022
11050,0.0276878727646559
11060,0.0286573028313046
11070,0.0291168673520109
11080,0.0291404125063268
11090,0.0288108915799677
11100,0.0282089194935177
11110,0.0274063995134471
11120,0.0264035691139265
11130,0.0251750324587211
11140,0.0236983567401012
11150,0.0219761349818867
11160,0.0200301541844887
11170,0.0178986560330099
11180,0.0156441625452746
11190,0.0133497137816844
11200,0.0110921679381721
11210,0.00895252833968403
11220,0.00700792046626018
11230,0.0053141075188348
11240,0.0039047045748429
11250,0.00279228389599518
11260,0.00196449129493143
11270,0.00138307292153589
11280,0.000980385708967854
11290,0.00070403807075278
11300,0.000526685087580725
11310,0.000423611509404262
11320,0.000367974397391613
11330,0.000336321827241869
11340,0.000315903206983764
11350,0.000302697563863435
11360,0.000294183162561097
11370,0.000288989727725083
11380,0.000285440696357341
11390,0.000282372783484393
11400,0.000279066722812225
11410,0.000275145976929479
11420,0.000270448530529536
11430,0.000265055965356375
11440,0.000259767070256908
11450,0.000255061089105835
11460,0.000251444297234835
11470,0.000249040493545613
11480,0.00024768624304939
11490,0.000246795216195402
11500,0.000245266503730732
11510,0.000242670244847367
11520,0.000238852308968957
11530,0.000234032212121519
11540,0.000228441847022058
11550,0.000222470161959791
11560,0.000216418602401907
11570,0.000210788968054204
11580,0.000206299995160483
11590,0.000203296508942347
11600,0.000202375922616567
11610,0.000203514923788085
11620,0.000206480199831447
11630,0.000210829466524455
11640,0.00021553372898146
11650,0.000219993663845784
11660,0.000224332789124575
11670,0.000229527755965215
11680,0.000240332004349707
11690,0.000258659173985759
11700,0.000288326679993313
11710,0.000347442978162056
11720,0.000465481357317674
11730,0.000682691642969349
11740,0.001050472759822
11750,0.00162134240940739
11760,0.00244146977623863
11770,0.00354341523095024
11780,0.00493939175704241
11790,0.00661651470600527
11800,0.00854006560002069
11810,0.0106522656001667
