index,confidence,hand,time,X_WRIST,Y_WRIST,Z_WRIST,X_THUMB_CMC,Y_THUMB_CMC,Z_THUMB_CMC,X_THUMB_MCP,Y_THUMB_MCP,Z_THUMB_MCP,X_THUMB_IP,Y_THUMB_IP,Z_THUMB_IP,X_THUMB_TIP,Y_THUMB_TIP,Z_THUMB_TIP,X_INDEX_MCP,Y_INDEX_MCP,Z_INDEX_MCP,X_INDEX_PIP,Y_INDEX_PIP,Z_INDEX_PIP,X_INDEX_DIP,Y_INDEX_DIP,Z_INDEX_DIP,X_INDEX_TIP,Y_INDEX_TIP,Z_INDEX_TIP,X_MIDDLE_MCP,Y_MIDDLE_MCP,Z_MIDDLE_MCP,X_MIDDLE_PIP,Y_MIDDLE_PIP,Z_MIDDLE_PIP,X_MIDDLE_DIP,Y_MIDDLE_DIP,Z_MIDDLE_DIP,X_MIDDLE_TIP,Y_MIDDLE_TIP,Z_MIDDLE_TIP,X_RING_MCP,Y_RING_MCP,Z_RING_MCP,X_RING_TIP,Y_RING_TIP,Z_RING_TIP,X_RING_DIP,Y_RING_DIP,Z_RING_DIP,X_RING_TIP,Y_RING_TIP,Z_RING_TIP,X_PINKY_MCP,Y_PINKY_MCP,Z_PINKY_MCP,X_PINKY_PIP,Y_PINKY_PIP,Z_PINKY_PIP,X_PINKY_DIP,Y_PINKY_DIP,Z_PINKY_DIP,X_PINKY_TIP,Y_PINKY_TIP,Z_PINKY_TIP
1,  score: 0.531121015548706,"  label: ""Left""",0,0.3718400001525879,0.5747981071472168,-2.0123390640947036e-05,0.38524386286735535,0.5895082950592041,-0.04167456552386284,0.401336669921875,0.5829914212226868,-0.06180870160460472,0.41886571049690247,0.5734588503837585,-0.07021597027778625,0.43828558921813965,0.5632135272026062,-0.07766661047935486,0.39108332991600037,0.5259461402893066,-0.06845050305128098,0.4217517375946045,0.523380696773529,-0.07736195623874664,0.4416673481464386,0.5330712199211121,-0.07470382750034332,0.45497357845306396,0.540325939655304,-0.07206246256828308,0.3934060335159302,0.5175164937973022,-0.045641664415597916,0.42619308829307556,0.5132319331169128,-0.053159456700086594,0.44644895195961,0.522030234336853,-0.0470602810382843,0.46098822355270386,0.527229905128479,-0.044175755232572556,0.39863473176956177,0.5161716938018799,-0.024334589019417763,0.42779961228370667,0.512458324432373,-0.028835251927375793,0.44495445489883423,0.5195388793945312,-0.0268031507730484,0.4563221335411072,0.5248556733131409,-0.026117809116840363,0.4043900668621063,0.5188644528388977,-0.005241268314421177,0.42499616742134094,0.5156421065330505,-0.00930649135261774,0.43762022256851196,0.5197454690933228,-0.011934038251638412,0.44706761837005615,0.5237693786621094,-0.015357038006186485
1,  score: 0.9975718259811401,"  label: ""Left""",0,0.3640059530735016,0.24158644676208496,-1.4848365026409738e-05,0.34473899006843567,0.2576577365398407,-0.020738709717988968,0.33980563282966614,0.2867007851600647,-0.028729278594255447,0.3413577377796173,0.3151957392692566,-0.028775576502084732,0.34370186924934387,0.3376568853855133,-0.02641303464770317,0.36525315046310425,0.29443755745887756,-0.03832942619919777,0.3549979031085968,0.33232581615448,-0.031712714582681656,0.34217795729637146,0.33193832635879517,-0.01561207976192236,0.3378807604312897,0.3264036178588867,-0.004710385575890541,0.3746822476387024,0.29561299085617065,-0.023205814883112907,0.36195898056030273,0.33098360896110535,-0.016728855669498444,0.3484167158603668,0.3276708126068115,-0.00417617941275239,0.34450262784957886,0.3193958103656769,0.003277937648817897,0.3786450922489166,0.2954121530056,-0.008007830008864403,0.36543670296669006,0.32335594296455383,-0.0021275437902659178,0.35389864444732666,0.3197253346443176,0.004362931940704584,0.351392537355423,0.3121873736381531,0.008509679697453976,0.37812718749046326,0.2950488030910492,0.007011416368186474,0.36878788471221924,0.31695711612701416,0.007927866652607918,0.36077025532722473,0.3162599802017212,0.010221163742244244,0.35924211144447327,0.3117082715034485,0.013513785786926746
1,  score: 0.8001018762588501,"  label: ""Left""",0,0.5902400016784668,0.7871830463409424,-2.397077696514316e-05,0.6079155802726746,0.7712283134460449,-0.0045065018348395824,0.6136252284049988,0.7484089136123657,-0.010598487220704556,0.6137227416038513,0.7259464859962463,-0.012334398925304413,0.6161739230155945,0.707302451133728,-0.014246154576539993,0.5984205603599548,0.7344778776168823,-0.03624630346894264,0.5964228510856628,0.6989870071411133,-0.04333304613828659,0.595742404460907,0.6761277318000793,-0.046674370765686035,0.5944563746452332,0.65814208984375,-0.04704272747039795,0.5851609110832214,0.7354422807693481,-0.030679356306791306,0.5843837857246399,0.6970680356025696,-0.03941776975989342,0.584355354309082,0.6718167662620544,-0.03998810425400734,0.5840409398078918,0.6526516079902649,-0.0413176454603672,0.5747748613357544,0.7392051219940186,-0.022302940487861633,0.5729860067367554,0.7036494612693787,-0.028271738439798355,0.5723824501037598,0.6799282431602478,-0.030094647780060768,0.5724712014198303,0.6620096564292908,-0.032690465450286865,0.5674591660499573,0.744681715965271,-0.011986262165009975,0.5633952021598816,0.7160183191299438,-0.015890680253505707,0.5624327063560486,0.6991254687309265,-0.017359262332320213,0.5624059438705444,0.6853865385055542,-0.01997441239655018
2,  score: 0.9911553859710693,"  label: ""Left""",33,0.3678154945373535,0.5733914375305176,-2.4147617295966484e-05,0.3823715150356293,0.5875476598739624,-0.04121435061097145,0.40074774622917175,0.5826269388198853,-0.05802316218614578,0.41909801959991455,0.5738985538482666,-0.06268876045942307,0.43681207299232483,0.5630596876144409,-0.06704480946063995,0.39348912239074707,0.5275603532791138,-0.0647597536444664,0.422051340341568,0.524387538433075,-0.07396232336759567,0.4413074851036072,0.5294749140739441,-0.07548341900110245,0.45579537749290466,0.5345355272293091,-0.07431525737047195,0.3957977890968323,0.5199635028839111,-0.041373737156391144,0.4259883761405945,0.511971116065979,-0.047711435705423355,0.44614696502685547,0.5210267305374146,-0.04648022726178169,0.4600202739238739,0.531389594078064,-0.04592498391866684,0.4001396894454956,0.5184372663497925,-0.018497642129659653,0.4267318844795227,0.5133188366889954,-0.024515217170119286,0.443108469247818,0.5235291123390198,-0.024334341287612915,0.4528005123138428,0.5347582697868347,-0.024606013670563698,0.4043797552585602,0.5200039148330688,0.0017335081938654184,0.4237633943557739,0.5192609429359436,-0.00406038761138916,0.4351691007614136,0.528069019317627,-0.0089159170165658,0.44267815351486206,0.5379658341407776,-0.013562257401645184
2,  score: 0.9889428615570068,"  label: ""Left""",33,0.3597152829170227,0.23708519339561462,-2.527324977563694e-05,0.34261706471443176,0.25501495599746704,-0.02697531320154667,0.34006252884864807,0.28486523032188416,-0.033894848078489304,0.34313398599624634,0.3116139769554138,-0.032845694571733475,0.34519723057746887,0.3359249532222748,-0.03153156116604805,0.3710240423679352,0.2940993309020996,-0.031036823987960815,0.3589554727077484,0.32818588614463806,-0.02615131065249443,0.34521394968032837,0.33273035287857056,-0.017272861674427986,0.3382296562194824,0.3295920491218567,-0.011636876501142979,0.3780257999897003,0.29289790987968445,-0.013310753740370274,0.36110708117485046,0.3217112421989441,-0.00969491433352232,0.3487723469734192,0.31285637617111206,-0.0041663432493805885,0.3469172418117523,0.30254510045051575,-0.000967087980825454,0.37955808639526367,0.29027119278907776,0.002810655627399683,0.36189553141593933,0.3119009733200073,0.003922302275896072,0.3519464135169983,0.301859974861145,0.005419781431555748,0.3509896695613861,0.2916385531425476,0.006328957621008158,0.3781578838825226,0.28789058327674866,0.01816829852759838,0.36458495259284973,0.30272501707077026,0.014911595731973648,0.35690838098526,0.29675528407096863,0.01290552131831646,0.35578811168670654,0.288853257894516,0.013072690926492214
2,  score: 0.8473187685012817,"  label: ""Right""",33,0.5898236632347107,0.7882934808731079,-2.939242222055327e-05,0.6077545881271362,0.7727757096290588,-0.004317864775657654,0.6134392023086548,0.7490631937980652,-0.010112104006111622,0.6139789819717407,0.7255378365516663,-0.011561429128050804,0.6162058115005493,0.7064163088798523,-0.013233206234872341,0.5988374352455139,0.7344092130661011,-0.034734997898340225,0.5970600247383118,0.6971717476844788,-0.04126909375190735,0.5965257287025452,0.6737828850746155,-0.04356406629085541,0.595391035079956,0.6559042930603027,-0.04339352622628212,0.5853245258331299,0.7351943254470825,-0.02912425994873047,0.5846948623657227,0.6951942443847656,-0.03609022498130798,0.5847539901733398,0.6691524386405945,-0.035195086151361465,0.5847442150115967,0.6497882008552551,-0.03547174856066704,0.5746629238128662,0.7385802865028381,-0.02071170136332512,0.5730952024459839,0.7019689083099365,-0.02510397508740425,0.5726588368415833,0.6778352856636047,-0.02523771859705448,0.5729215145111084,0.6603153347969055,-0.02628238871693611,0.567389190196991,0.7435886859893799,-0.010682684369385242,0.5638864040374756,0.7140522003173828,-0.013355042785406113,0.5631491541862488,0.6965384483337402,-0.013409615494310856,0.5633029937744141,0.68260657787323,-0.014900386333465576
3,  score: 0.8525398969650269,"  label: ""Right""",66,0.36913564801216125,0.5724292397499084,-3.1302573916036636e-05,0.3818787634372711,0.5870745182037354,-0.0412449948489666,0.39958351850509644,0.5820586085319519,-0.059081967920064926,0.41853848099708557,0.5734120011329651,-0.06536873430013657,0.43763256072998047,0.5625482797622681,-0.07096332311630249,0.39296165108680725,0.5277074575424194,-0.06602856516838074,0.4211450517177582,0.5249660611152649,-0.07651379704475403,0.44041386246681213,0.5304648876190186,-0.07860903441905975,0.45438265800476074,0.5360431671142578,-0.078495092689991,0.3960948586463928,0.5204698443412781,-0.04311021417379379,0.4263993203639984,0.5118541121482849,-0.05059513822197914,0.44661641120910645,0.5198807716369629,-0.04975535720586777,0.4611036479473114,0.5288501381874084,-0.04975754767656326,0.4009871482849121,0.519069492816925,-0.020879682153463364,0.42729872465133667,0.5120490789413452,-0.027843274176120758,0.44420474767684937,0.5206178426742554,-0.02961062826216221,0.4555947780609131,0.5301104187965393,-0.031910065561532974,0.40617144107818604,0.5213200449943542,-0.0010635136859491467,0.42503875494003296,0.5181406140327454,-0.007151436526328325,0.43738043308258057,0.5245968103408813,-0.013056525029242039,0.4469965100288391,0.5327056050300598,-0.019071800634264946
3,  score: 0.9687656164169312,"  label: ""Left""",66,0.3608033359050751,0.23316854238510132,-3.640610520960763e-05,0.34316420555114746,0.2536279857158661,-0.023145973682403564,0.3394891023635864,0.28480374813079834,-0.029948828741908073,0.34271150827407837,0.3119203448295593,-0.028866376727819443,0.3453904688358307,0.334623247385025,-0.028316520154476166,0.36960873007774353,0.292401522397995,-0.030787773430347443,0.3580015301704407,0.32706671953201294,-0.022131159901618958,0.3454382121562958,0.33196380734443665,-0.011261487379670143,0.3383871912956238,0.3291628658771515,-0.004740697331726551,0.3781161308288574,0.28988566994667053,-0.014186033047735691,0.3608788549900055,0.3191331624984741,-0.005929849576205015,0.34860754013061523,0.31094643473625183,0.0011931356275454164,0.345161110162735,0.2991546094417572,0.004146620165556669,0.38083967566490173,0.2868851125240326,0.0020814717281609774,0.36419379711151123,0.311095267534256,0.007866154424846172,0.3541543781757355,0.30388331413269043,0.01035401877015829,0.3508979082107544,0.29357799887657166,0.01021111011505127,0.38048428297042847,0.2843112349510193,0.0175230223685503,0.36839380860328674,0.302539199590683,0.018289553001523018,0.3606906533241272,0.2992859482765198,0.017973169684410095,0.35750022530555725,0.2914305627346039,0.01822017692029476
3,  score: 0.6813806295394897,"  label: ""Left""",66,0.5900736451148987,0.7892256379127502,-2.7578567824093625e-05,0.6079807877540588,0.7713736891746521,-0.0051842983812093735,0.6135215163230896,0.7479863166809082,-0.011168630793690681,0.6139389872550964,0.7244608402252197,-0.012540112249553204,0.6164730191230774,0.7045882344245911,-0.014141678810119629,0.5981633067131042,0.7331534624099731,-0.03466099128127098,0.5965029001235962,0.6959047317504883,-0.040830399841070175,0.5963608622550964,0.6724755167961121,-0.042566731572151184,0.595612645149231,0.654893696308136,-0.042169105261564255,0.584757924079895,0.7343204021453857,-0.028540974482893944,0.5840376615524292,0.6940672397613525,-0.035542942583560944,0.5839669704437256,0.6682736277580261,-0.03451339900493622,0.5836046934127808,0.649050235748291,-0.03456844016909599,0.5744960308074951,0.7379274964332581,-0.019603844732046127,0.5726085305213928,0.7013140320777893,-0.023778414353728294,0.5722364187240601,0.6772410869598389,-0.024120263755321503,0.5724156498908997,0.6597806215286255,-0.0251016728579998,0.5675918459892273,0.7429947853088379,-0.009034398943185806,0.5637410879135132,0.7136802077293396,-0.011725638061761856,0.5632213354110718,0.696102499961853,-0.011915991082787514,0.563578188419342,0.6823974847793579,-0.013220934197306633
4,  score: 0.6829982995986938,"  label: ""Right""",99,0.3690805435180664,0.5715398192405701,-2.9052045647404157e-05,0.3819536864757538,0.5867449641227722,-0.04027330502867699,0.3993470370769501,0.5824916362762451,-0.05727759003639221,0.41804641485214233,0.5742996335029602,-0.06309835612773895,0.43715959787368774,0.5646473169326782,-0.06808438897132874,0.3935447931289673,0.5291543006896973,-0.06468966603279114,0.42161959409713745,0.5254298448562622,-0.07494109869003296,0.44041234254837036,0.531080424785614,-0.07583426684141159,0.45379385352134705,0.5368897914886475,-0.07441435009241104,0.3958645164966583,0.5204419493675232,-0.041960522532463074,0.42576155066490173,0.5104288458824158,-0.04961858689785004,0.44550949335098267,0.5182784795761108,-0.04817821457982063,0.4593869745731354,0.5276228189468384,-0.04674840718507767,0.4000014662742615,0.5178371071815491,-0.01996913179755211,0.4258221387863159,0.5091132521629333,-0.02706495113670826,0.442735880613327,0.5172029137611389,-0.028595630079507828,0.45428523421287537,0.5272248387336731,-0.030074773356318474,0.40465492010116577,0.5196049213409424,-0.00010947949340334162,0.4234139323234558,0.5145585536956787,-0.005795584991574287,0.43625208735466003,0.5201398134231567,-0.011509823612868786,0.4464026987552643,0.5283207297325134,-0.016939274966716766
